날짜,000660,003160,005290,005930,007660,014680,033160,036540,036930,039030,042700,061970,064290,067310,086390,089030,095340,102710,104830,112290,131290,166090,195870,222800,253590,281820,322310,348210,353200,357780,394280,403870,425040
2025-07-22,268500.0,13840.0,30650.0,66000.0,59200.0,180800.0,8190.0,3130.0,29800.0,214000.0,86600.0,3669.0,8700.0,10650.0,12400.0,28000.0,58900.0,38150.0,22650.0,10304.0,38300.0,25000.0,25000.0,23350.0,8750.0,26600.0,18880.0,47500.0,19960.0,211500.0,12830.0,25350.0,6810.0
2025-07-23,269000.0,13580.0,30700.0,66400.0,59200.0,170300.0,8200.0,3105.0,29500.0,211500.0,86100.0,3621.0,8820.0,10800.0,13300.0,28000.0,58500.0,38150.0,22600.0,10379.0,39100.0,24750.0,24800.0,23350.0,8600.0,27450.0,18680.0,46250.0,20400.0,208500.0,12560.0,25050.0,6820.0
2025-07-24,269500.0,13630.0,30400.0,66000.0,60200.0,174000.0,8060.0,3090.0,29150.0,211500.0,84600.0,3630.0,9070.0,10800.0,13080.0,27050.0,58900.0,37550.0,22250.0,10379.0,38800.0,24600.0,24200.0,22700.0,8520.0,28050.0,18460.0,46150.0,20300.0,205500.0,12390.0,24850.0,6680.0
2025-07-25,266000.0,13500.0,29800.0,65900.0,60500.0,176900.0,8030.0,3055.0,28900.0,214000.0,85700.0,3602.0,8950.0,10760.0,12910.0,27000.0,58300.0,36800.0,21900.0,10129.0,38400.0,24550.0,24050.0,22550.0,8390.0,27600.0,18580.0,45600.0,20250.0,201000.0,12380.0,24500.0,6700.0
2025-07-28,262000.0,14020.0,32550.0,70400.0,59900.0,183700.0,8200.0,3230.0,29750.0,215000.0,85200.0,3793.0,9290.0,11250.0,12700.0,27950.0,61300.0,42150.0,23050.0,10504.0,39850.0,25600.0,24350.0,23150.0,8820.0,29600.0,19380.0,46900.0,20750.0,232500.0,13390.0,25550.0,7000.0
2025-07-29,262500.0,13750.0,32700.0,70600.0,62300.0,184400.0,8470.0,3240.0,29150.0,211000.0,84400.0,3673.0,9050.0,11190.0,12780.0,27800.0,59500.0,43300.0,24000.0,10329.0,38700.0,25300.0,24400.0,22600.0,8760.0,29200.0,19350.0,46650.0,20350.0,245500.0,13100.0,25550.0,7010.0
2025-07-30,263500.0,13950.0,32250.0,72600.0,63700.0,183400.0,8300.0,3305.0,29550.0,213500.0,85900.0,3894.0,9320.0,12670.0,12880.0,27800.0,57800.0,43300.0,24000.0,10404.0,38900.0,26650.0,25500.0,23450.0,8750.0,30650.0,19820.0,46950.0,23800.0,248500.0,13110.0,27100.0,7160.0
2025-07-31,273500.0,13820.0,31700.0,71400.0,65000.0,182100.0,8120.0,3275.0,27250.0,218500.0,91900.0,3841.0,9280.0,12890.0,12470.0,28000.0,60500.0,42450.0,23850.0,10329.0,39000.0,26100.0,24450.0,23050.0,8570.0,30350.0,19830.0,47450.0,23900.0,237500.0,12960.0,26850.0,7100.0
2025-08-01,258000.0,13110.0,29650.0,68900.0,62200.0,170500.0,7770.0,3120.0,26350.0,203500.0,86800.0,3654.0,8560.0,12140.0,12010.0,26650.0,58200.0,40750.0,22300.0,9624.0,37300.0,24400.0,23200.0,21650.0,8210.0,29050.0,18620.0,45850.0,22700.0,220000.0,12240.0,24800.0,6580.0
2025-08-04,258000.0,13300.0,29600.0,69700.0,65300.0,172300.0,7940.0,3125.0,27050.0,210000.0,86800.0,3654.0,8580.0,12010.0,11950.0,26950.0,58000.0,41050.0,22750.0,9909.0,37700.0,24300.0,23550.0,22000.0,8240.0,30150.0,18770.0,46650.0,22450.0,219000.0,12270.0,24550.0,6840.0
2025-08-05,263500.0,13530.0,29800.0,69900.0,66300.0,175100.0,8110.0,3140.0,27100.0,214000.0,87900.0,3626.0,8750.0,11960.0,12090.0,28500.0,59400.0,40850.0,22550.0,10004.0,37850.0,24800.0,23500.0,22300.0,8320.0,30350.0,18920.0,46900.0,22850.0,222500.0,12390.0,25150.0,6920.0
2025-08-06,258500.0,13400.0,29400.0,68800.0,64900.0,173300.0,8140.0,3170.0,27650.0,213000.0,88400.0,3597.0,8850.0,11760.0,12260.0,28500.0,58400.0,39750.0,22200.0,9999.0,38150.0,24800.0,23400.0,23300.0,8300.0,29850.0,18920.0,46950.0,22800.0,220500.0,12310.0,26900.0,7020.0
2025-08-07,262000.0,13620.0,30400.0,70500.0,64300.0,174700.0,8200.0,3180.0,27450.0,232000.0,87500.0,3707.0,9210.0,11850.0,12340.0,29150.0,59400.0,41400.0,22600.0,10054.0,38950.0,25050.0,24000.0,23600.0,8330.0,31150.0,19020.0,48700.0,22250.0,233500.0,12260.0,26150.0,6990.0
2025-08-08,256500.0,13430.0,31200.0,71800.0,64600.0,173800.0,8220.0,3250.0,27950.0,235000.0,87000.0,3812.0,9520.0,12140.0,12750.0,29300.0,59500.0,41700.0,22700.0,10204.0,40400.0,25400.0,24450.0,27850.0,8400.0,32950.0,19280.0,48500.0,23450.0,231000.0,12460.0,26800.0,7060.0
2025-08-11,267000.0,13760.0,31700.0,71000.0,65600.0,176700.0,8250.0,3285.0,28300.0,230000.0,90600.0,3855.0,9370.0,12230.0,12640.0,29200.0,60100.0,43350.0,23550.0,10354.0,40350.0,25900.0,24250.0,28050.0,8510.0,33250.0,19050.0,47900.0,23750.0,233500.0,12930.0,26450.0,7050.0
2025-08-12,269000.0,13720.0,31700.0,71100.0,62600.0,174000.0,8210.0,3270.0,27950.0,230000.0,89500.0,3903.0,9170.0,12070.0,12670.0,29450.0,58400.0,42000.0,23750.0,10029.0,40200.0,25900.0,24600.0,27100.0,8790.0,32550.0,20550.0,47150.0,23400.0,234500.0,12830.0,26000.0,7000.0
2025-08-13,278000.0,14340.0,32500.0,71900.0,62900.0,176000.0,8300.0,3350.0,28400.0,239000.0,91500.0,3975.0,9170.0,12570.0,12860.0,29350.0,64400.0,43400.0,24850.0,10404.0,41450.0,26350.0,25300.0,25750.0,8820.0,35700.0,21900.0,47400.0,24000.0,243000.0,12820.0,26550.0,7200.0
2025-08-14,276500.0,13970.0,32450.0,71600.0,61500.0,171600.0,8320.0,3310.0,28450.0,235000.0,93000.0,3903.0,9690.0,12370.0,12800.0,29200.0,64400.0,41000.0,24900.0,10204.0,41000.0,26100.0,25100.0,25000.0,8720.0,34950.0,22500.0,47400.0,23350.0,243000.0,12680.0,27100.0,7090.0
