date,n,HHI,유효종목수,최대비중,상위3비중,5%초과합계,앵커합계,핵심합계,위성합계
2025-06-17,6,0.27656113340924116,3.615837076138427,0.42257592566922075,0.820610676792615,0.9491681323884749,0.6429048833875441,0.17770579340507087,0.17938932320738518
2025-06-18,6,0.22826096579771982,4.380950533987399,0.2852895930572392,0.7676447965286196,0.9355140175256669,0.5352895930572392,0.2323552034713804,0.2323552034713804
2025-06-19,6,0.2291008906372931,4.364889185800571,0.2826119513543741,0.7721007966603872,0.9375090096966385,0.5282790190789471,0.24382177758144008,0.22789920333961267
2025-06-20,6,0.23033893478147344,4.341428430016477,0.29050215446744954,0.774642845153421,0.9381139379306525,0.5334443873600806,0.24119845779334037,0.22535715484657906
2025-06-23,6,0.23226343715213413,4.305455960961231,0.2988123665828431,0.7788966076491536,0.9395380009183603,0.5400577533581405,0.23883885429101304,0.2211033923508464
2025-06-24,6,0.23470943208149223,4.260587191284222,0.3080057409764523,0.78517738484292,0.9404067866205048,0.5496958098047514,0.2354815750381686,0.21482261515708004
2025-06-25,6,0.23572518439641998,4.242228095230995,0.30845722395001773,0.7885439887682864,0.941991670766852,0.54727090666895,0.24127308209933634,0.21145601123171381
2025-06-26,6,0.23689367749785153,4.221303035869623,0.3098366669567561,0.7913906687785446,0.9429683339899109,0.5397856545309181,0.25160501424762655,0.2086093312214554
2025-06-27,6,0.236731094954631,4.224202148820575,0.30472632376484576,0.7937025219895311,0.9436193652676225,0.5403750140561695,0.2533275079333615,0.20629747801046905
2025-06-30,6,0.2379302421252902,4.20291254725583,0.3120825781315651,0.7930752844843133,0.944908736047986,0.542947354400948,0.25012793008336526,0.20692471551568692
2025-07-01,6,0.23796462483539962,4.202305282525506,0.31274247551367446,0.7939880842448143,0.9447071634370727,0.5509453878294688,0.24304269641534545,0.20601191575518582
2025-07-02,6,0.229545007868615,4.35644412085133,0.2727012597718478,0.7744009212395757,0.9399369071773374,0.5016996614677278,0.2727012597718478,0.22559907876042437
