ticker,listed,close,market_cap,mcap_rank,adv60,listed_days,asof,market_cap_source,source_file,source_sha256
000660,True,204500.0,148876483642500.0,2.0,629487703020.5,10382.0,2025-05-30,KRX all-stock screen download,krx_all_20250530.csv,66f99b6ab0cba8150f39188874633e60bc1c622d0eaa0d921e8275f16d765815
003160,True,15130.0,428179000000.0,505.0,8555234480.0,10530.0,2025-05-30,KRX all-stock screen download,krx_all_20250530.csv,66f99b6ab0cba8150f39188874633e60bc1c622d0eaa0d921e8275f16d765815
005290,True,28300.0,1455030180200.0,206.0,15842488217.083334,9292.0,2025-05-30,KRX all-stock screen download,krx_all_20250530.csv,66f99b6ab0cba8150f39188874633e60bc1c622d0eaa0d921e8275f16d765815
005930,True,56200.0,332683651216400.0,1.0,928423688454.3833,18251.0,2025-05-30,KRX all-stock screen download,krx_all_20250530.csv,66f99b6ab0cba8150f39188874633e60bc1c622d0eaa0d921e8275f16d765815
007660,True,38400.0,2818914009600.0,132.0,41764902156.25,7906.0,2025-05-30,KRX all-stock screen download,krx_all_20250530.csv,66f99b6ab0cba8150f39188874633e60bc1c622d0eaa0d921e8275f16d765815
014680,True,133000.0,1507580935000.0,200.0,8863029549.583334,13159.0,2025-05-30,KRX all-stock screen download,krx_all_20250530.csv,66f99b6ab0cba8150f39188874633e60bc1c622d0eaa0d921e8275f16d765815
033160,True,7670.0,169248758770.0,1023.0,719934336.25,10063.0,2025-05-30,KRX all-stock screen download,krx_all_20250530.csv,66f99b6ab0cba8150f39188874633e60bc1c622d0eaa0d921e8275f16d765815
036540,True,3000.0,493380909000.0,448.0,1218330214.75,8794.0,2025-05-30,KRX all-stock screen download,krx_all_20250530.csv,66f99b6ab0cba8150f39188874633e60bc1c622d0eaa0d921e8275f16d765815
036930,True,31400.0,1484225279400.0,202.0,25129115382.916668,9289.0,2025-05-30,KRX all-stock screen download,krx_all_20250530.csv,66f99b6ab0cba8150f39188874633e60bc1c622d0eaa0d921e8275f16d765815
039030,True,143900.0,1772783245000.0,180.0,12846339022.5,9045.0,2025-05-30,KRX all-stock screen download,krx_all_20250530.csv,66f99b6ab0cba8150f39188874633e60bc1c622d0eaa0d921e8275f16d765815
042700,True,80400.0,7767786423600.0,65.0,91022417302.86667,7252.0,2025-05-30,KRX all-stock screen download,krx_all_20250530.csv,66f99b6ab0cba8150f39188874633e60bc1c622d0eaa0d921e8275f16d765815
061970,True,3310.0,192254749860.0,926.0,263014306.46666667,5233.0,2025-05-30,KRX all-stock screen download,krx_all_20250530.csv,66f99b6ab0cba8150f39188874633e60bc1c622d0eaa0d921e8275f16d765815
064290,True,9080.0,116804774960.0,1313.0,817040733.6666666,5259.0,2025-05-30,KRX all-stock screen download,krx_all_20250530.csv,66f99b6ab0cba8150f39188874633e60bc1c622d0eaa0d921e8275f16d765815
067310,True,10690.0,708447134810.0,341.0,10481297121.916666,7171.0,2025-05-30,KRX all-stock screen download,krx_all_20250530.csv,66f99b6ab0cba8150f39188874633e60bc1c622d0eaa0d921e8275f16d765815
086390,True,10560.0,223176370560.0,829.0,1250236907.4166667,6751.0,2025-05-30,KRX all-stock screen download,krx_all_20250530.csv,66f99b6ab0cba8150f39188874633e60bc1c622d0eaa0d921e8275f16d765815
089030,True,33250.0,1242008696250.0,228.0,18225504926.666668,4950.0,2025-05-30,KRX all-stock screen download,krx_all_20250530.csv,66f99b6ab0cba8150f39188874633e60bc1c622d0eaa0d921e8275f16d765815
095340,True,50800.0,1076810546400.0,260.0,7751276832.5,6451.0,2025-05-30,KRX all-stock screen download,krx_all_20250530.csv,66f99b6ab0cba8150f39188874633e60bc1c622d0eaa0d921e8275f16d765815
102710,True,28500.0,407203326000.0,529.0,2626661512.0833335,5846.0,2025-05-30,KRX all-stock screen download,krx_all_20250530.csv,66f99b6ab0cba8150f39188874633e60bc1c622d0eaa0d921e8275f16d765815
104830,True,20400.0,257203200000.0,731.0,1365074587.75,4902.0,2025-05-30,KRX all-stock screen download,krx_all_20250530.csv,66f99b6ab0cba8150f39188874633e60bc1c622d0eaa0d921e8275f16d765815
112290,True,22700.0,229509371500.0,804.0,7021696779.333333,1051.0,2025-05-30,KRX all-stock screen download,krx_all_20250530.csv,66f99b6ab0cba8150f39188874633e60bc1c622d0eaa0d921e8275f16d765815
131290,True,39800.0,440244874200.0,495.0,2245267545.0,5259.0,2025-05-30,KRX all-stock screen download,krx_all_20250530.csv,66f99b6ab0cba8150f39188874633e60bc1c622d0eaa0d921e8275f16d765815
166090,True,25400.0,502352919600.0,440.0,5745830734.583333,2954.0,2025-05-30,KRX all-stock screen download,krx_all_20250530.csv,66f99b6ab0cba8150f39188874633e60bc1c622d0eaa0d921e8275f16d765815
195870,True,18340.0,311780000000.0,626.0,2244506788.5,3262.0,2025-05-30,KRX all-stock screen download,krx_all_20250530.csv,66f99b6ab0cba8150f39188874633e60bc1c622d0eaa0d921e8275f16d765815
222800,True,17890.0,569870618270.0,400.0,12926885992.666666,3584.0,2025-05-30,KRX all-stock screen download,krx_all_20250530.csv,66f99b6ab0cba8150f39188874633e60bc1c622d0eaa0d921e8275f16d765815
253590,True,9390.0,411931449960.0,524.0,3909011557.4166665,2613.0,2025-05-30,KRX all-stock screen download,krx_all_20250530.csv,66f99b6ab0cba8150f39188874633e60bc1c622d0eaa0d921e8275f16d765815
281820,True,24350.0,503809365050.0,438.0,3788406718.3333335,2733.0,2025-05-30,KRX all-stock screen download,krx_all_20250530.csv,66f99b6ab0cba8150f39188874633e60bc1c622d0eaa0d921e8275f16d765815
322310,True,20550.0,192482438100.0,924.0,802395276.5833334,1556.0,2025-05-30,KRX all-stock screen download,krx_all_20250530.csv,66f99b6ab0cba8150f39188874633e60bc1c622d0eaa0d921e8275f16d765815
348210,True,53500.0,560519767500.0,405.0,3336060719.1666665,1695.0,2025-05-30,KRX all-stock screen download,krx_all_20250530.csv,66f99b6ab0cba8150f39188874633e60bc1c622d0eaa0d921e8275f16d765815
