ticker,listed,close,market_cap,mcap_rank,adv60,listed_days,asof,market_cap_source,source_file,source_sha256
042700,True,74600.0,7207423721400.0,58.0,90594176291.66667,7070.0,2024-11-29,KRX all-stock screen download,krx_all_20241129.csv,1b19d1f2d091493a19859145c6b4f5baa5ce2138d4470e505bc7a677f0da5175
061970,True,3450.0,151056842400.0,1021.0,1421424939.0,5051.0,2024-11-29,KRX all-stock screen download,krx_all_20241129.csv,1b19d1f2d091493a19859145c6b4f5baa5ce2138d4470e505bc7a677f0da5175
064290,True,9280.0,119377567360.0,1203.0,896456762.1666666,5077.0,2024-11-29,KRX all-stock screen download,krx_all_20241129.csv,1b19d1f2d091493a19859145c6b4f5baa5ce2138d4470e505bc7a677f0da5175
067310,True,9630.0,633123348480.0,344.0,6765755225.5,6989.0,2024-11-29,KRX all-stock screen download,krx_all_20241129.csv,1b19d1f2d091493a19859145c6b4f5baa5ce2138d4470e505bc7a677f0da5175
086390,True,8830.0,186614332580.0,842.0,2644633807.0,6569.0,2024-11-29,KRX all-stock screen download,krx_all_20241129.csv,1b19d1f2d091493a19859145c6b4f5baa5ce2138d4470e505bc7a677f0da5175
089030,True,35100.0,1311112939500.0,207.0,39351822389.166664,4768.0,2024-11-29,KRX all-stock screen download,krx_all_20241129.csv,1b19d1f2d091493a19859145c6b4f5baa5ce2138d4470e505bc7a677f0da5175
095340,True,51200.0,1085289369600.0,237.0,7815179060.833333,6269.0,2024-11-29,KRX all-stock screen download,krx_all_20241129.csv,1b19d1f2d091493a19859145c6b4f5baa5ce2138d4470e505bc7a677f0da5175
102710,True,15910.0,227319470760.0,736.0,1946893221.0,5664.0,2024-11-29,KRX all-stock screen download,krx_all_20241129.csv,1b19d1f2d091493a19859145c6b4f5baa5ce2138d4470e505bc7a677f0da5175
104830,True,16880.0,212823040000.0,771.0,1445976795.6666667,4720.0,2024-11-29,KRX all-stock screen download,krx_all_20241129.csv,1b19d1f2d091493a19859145c6b4f5baa5ce2138d4470e505bc7a677f0da5175
112290,True,12750.0,128909448750.0,1137.0,7212495308.833333,869.0,2024-11-29,KRX all-stock screen download,krx_all_20241129.csv,1b19d1f2d091493a19859145c6b4f5baa5ce2138d4470e505bc7a677f0da5175
131290,True,37050.0,409825944450.0,466.0,3630879373.3333335,5077.0,2024-11-29,KRX all-stock screen download,krx_all_20241129.csv,1b19d1f2d091493a19859145c6b4f5baa5ce2138d4470e505bc7a677f0da5175
166090,True,23000.0,454886502000.0,426.0,3472431418.6666665,2772.0,2024-11-29,KRX all-stock screen download,krx_all_20241129.csv,1b19d1f2d091493a19859145c6b4f5baa5ce2138d4470e505bc7a677f0da5175
195870,True,21650.0,368050000000.0,501.0,1743139025.0,3080.0,2024-11-29,KRX all-stock screen download,krx_all_20241129.csv,1b19d1f2d091493a19859145c6b4f5baa5ce2138d4470e505bc7a677f0da5175
222800,True,10960.0,349121407280.0,529.0,3408353806.6666665,3402.0,2024-11-29,KRX all-stock screen download,krx_all_20241129.csv,1b19d1f2d091493a19859145c6b4f5baa5ce2138d4470e505bc7a677f0da5175
253590,True,9890.0,433866031960.0,442.0,23641760041.0,2431.0,2024-11-29,KRX all-stock screen download,krx_all_20241129.csv,1b19d1f2d091493a19859145c6b4f5baa5ce2138d4470e505bc7a677f0da5175
281820,True,31000.0,646708236000.0,339.0,2430485431.6666665,2551.0,2024-11-29,KRX all-stock screen download,krx_all_20241129.csv,1b19d1f2d091493a19859145c6b4f5baa5ce2138d4470e505bc7a677f0da5175
322310,True,14140.0,132442903880.0,1117.0,546590707.1666666,1374.0,2024-11-29,KRX all-stock screen download,krx_all_20241129.csv,1b19d1f2d091493a19859145c6b4f5baa5ce2138d4470e505bc7a677f0da5175
348210,True,55300.0,577179925000.0,368.0,3860483629.1666665,1513.0,2024-11-29,KRX all-stock screen download,krx_all_20241129.csv,1b19d1f2d091493a19859145c6b4f5baa5ce2138d4470e505bc7a677f0da5175
353200,True,14310.0,707156196750.0,317.0,5043382116.333333,1653.0,2024-11-29,KRX all-stock screen download,krx_all_20241129.csv,1b19d1f2d091493a19859145c6b4f5baa5ce2138d4470e505bc7a677f0da5175
357780,True,179500.0,1396252597000.0,194.0,4031830110.0,1576.0,2024-11-29,KRX all-stock screen download,krx_all_20241129.csv,1b19d1f2d091493a19859145c6b4f5baa5ce2138d4470e505bc7a677f0da5175
394280,True,11250.0,246079766250.0,691.0,1746340251.1666667,795.0,2024-11-29,KRX all-stock screen download,krx_all_20241129.csv,1b19d1f2d091493a19859145c6b4f5baa5ce2138d4470e505bc7a677f0da5175
403870,True,26500.0,2199472864000.0,135.0,36652451236.666664,868.0,2024-11-29,KRX all-stock screen download,krx_all_20241129.csv,1b19d1f2d091493a19859145c6b4f5baa5ce2138d4470e505bc7a677f0da5175
425040,True,7650.0,163067874300.0,963.0,1103080196.3333333,680.0,2024-11-29,KRX all-stock screen download,krx_all_20241129.csv,1b19d1f2d091493a19859145c6b4f5baa5ce2138d4470e505bc7a677f0da5175
