ticker,listed,close,market_cap,mcap_rank,adv60,listed_days,asof,market_cap_source,source_file,source_sha256
131290,True,55500.0,613909309500.0,346.0,3630231705.8333335,3617.0,2020-11-30,KRX all-stock screen download,krx_all_20201130.csv,8130d5629fba71c5e848cdc7ca0cbc1380b6ef5613d2b864607b5d12a4ebb1e2
166090,True,24700.0,484803547800.0,428.0,7528438385.833333,1312.0,2020-11-30,KRX all-stock screen download,krx_all_20201130.csv,8130d5629fba71c5e848cdc7ca0cbc1380b6ef5613d2b864607b5d12a4ebb1e2
195870,True,19700.0,334900000000.0,589.0,3169138894.1666665,1620.0,2020-11-30,KRX all-stock screen download,krx_all_20201130.csv,8130d5629fba71c5e848cdc7ca0cbc1380b6ef5613d2b864607b5d12a4ebb1e2
222800,True,19900.0,633897445700.0,336.0,18071038558.333332,1942.0,2020-11-30,KRX all-stock screen download,krx_all_20201130.csv,8130d5629fba71c5e848cdc7ca0cbc1380b6ef5613d2b864607b5d12a4ebb1e2
253590,True,3630.0,136257088440.0,1180.0,4329333554.0,971.0,2020-11-30,KRX all-stock screen download,krx_all_20201130.csv,8130d5629fba71c5e848cdc7ca0cbc1380b6ef5613d2b864607b5d12a4ebb1e2
281820,True,24350.0,507978888600.0,404.0,5736032516.666667,1091.0,2020-11-30,KRX all-stock screen download,krx_all_20201130.csv,8130d5629fba71c5e848cdc7ca0cbc1380b6ef5613d2b864607b5d12a4ebb1e2
322310,False,,,,,,2020-11-30,KRX all-stock screen download,krx_all_20201130.csv,8130d5629fba71c5e848cdc7ca0cbc1380b6ef5613d2b864607b5d12a4ebb1e2
348210,True,100800.0,316628928000.0,615.0,5893710632.756757,53.0,2020-11-30,KRX all-stock screen download,krx_all_20201130.csv,8130d5629fba71c5e848cdc7ca0cbc1380b6ef5613d2b864607b5d12a4ebb1e2
353200,True,10600.0,523819405000.0,394.0,10219481368.666666,193.0,2020-11-30,KRX all-stock screen download,krx_all_20201130.csv,8130d5629fba71c5e848cdc7ca0cbc1380b6ef5613d2b864607b5d12a4ebb1e2
357780,True,254300.0,1978089333800.0,131.0,18558156290.0,116.0,2020-11-30,KRX all-stock screen download,krx_all_20201130.csv,8130d5629fba71c5e848cdc7ca0cbc1380b6ef5613d2b864607b5d12a4ebb1e2
394280,False,,,,,,2020-11-30,KRX all-stock screen download,krx_all_20201130.csv,8130d5629fba71c5e848cdc7ca0cbc1380b6ef5613d2b864607b5d12a4ebb1e2
403870,False,,,,,,2020-11-30,KRX all-stock screen download,krx_all_20201130.csv,8130d5629fba71c5e848cdc7ca0cbc1380b6ef5613d2b864607b5d12a4ebb1e2
425040,False,,,,,,2020-11-30,KRX all-stock screen download,krx_all_20201130.csv,8130d5629fba71c5e848cdc7ca0cbc1380b6ef5613d2b864607b5d12a4ebb1e2
