ticker,name,fiscal_year,report_nm,rcept_no,rcept_dt,source_url,raw_sha256,raw_bytes,hbm_hits,status,disclosed_at,led_rcept_no,hbm_exposure,judgment_status,verdict,flag_zero_hbm
064290,인텍플러스,2023,사업보고서 (2023.12),20240320001790,20240320,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20240320001790,C0A56F7AB9045918A81125A0B9966869EAEBF88816A72E36187AEB7D1B05BD5A,494029,0,OK,2024-03-20,20240320001790,0.0,FINAL,MATCH,False
064290,인텍플러스,2024,사업보고서 (2024.12),20250318000533,20250318,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20250318000533,3DC28F2047AB8A8CEC503F4883C8B0D0E2B9C7F2FAA3AF213DC9EB0AC3A69F9A,505114,0,OK,2025-03-18,20250318000533,0.0,FINAL,MATCH,False
064290,인텍플러스,2025,사업보고서 (2025.12),20260318001550,20260318,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260318001550,83C7E769312E8EFD58B2468163280E752100039AB3C2E90DF69153D153E465E6,517546,0,OK,2026-03-18,20260318001550,0.0,FINAL,MATCH,False
067310,하나마이크론,2019,사업보고서 (2019.12),20200330003994,20200330,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20200330003994,D0F6C7FB0EBB0FC5C865C2F3F603BA7D36908411F1CC153DA71C7701CF45B50C,624744,0,OK,2020-03-30,20200330003994,0.0,FINAL,MATCH,False
067310,하나마이크론,2020,사업보고서 (2020.12),20210322001096,20210322,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20210322001096,2701AF7C9665B004048D1B8F1AA1BD527CBB1EDB7EB54DB4E3DE30F86CD46503,651763,0,OK,2021-03-22,20210322001096,0.0,FINAL,MATCH,False
067310,하나마이크론,2021,사업보고서 (2021.12),20220322001105,20220322,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20220322001105,5E20074490E3B101BABFD4361B3CDCCD1700D7A1781E5404EC468FA39EE9C9F6,669977,0,OK,2022-03-22,20220322001105,0.0,FINAL,MATCH,False
067310,하나마이크론,2022,사업보고서 (2022.12),20230327000992,20230328,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20230327000992,0BF9FB99A87B77E741007533D7CF3FC05252686E1ABADE8B3D0C5E3E82004A19,615709,0,OK,2023-03-27,20230327000992,0.0,FINAL,MATCH_RCPNO_DATE,False
067310,하나마이크론,2023,사업보고서 (2023.12),20240320001644,20240320,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20240320001644,8E42A503E5D7B4B0C0509A711146C3DE40637AF8AD5D5ED07BA2B44917747C09,613650,0,OK,2024-03-20,20240320001644,0.0,FINAL,MATCH,False
067310,하나마이크론,2024,사업보고서 (2024.12),20250320001741,20250320,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20250320001741,A8EE00A9073F9C631F5DBD42F7F2291C7E5A5357989583F6615F5E0988EC92CE,813800,0,OK,2025-03-20,20250320001741,0.0,FINAL,MATCH,False
067310,하나마이크론,2025,사업보고서 (2025.12),20260319000032,20260319,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260319000032,9E561C910BD473FCA2FE2BA2E3E75DA8CE740CC95F43FE84268D5D04AFB5FAFB,802490,1,OK,2026-03-19,20260319000032,0.03,FINAL,MATCH,False
086390,유니테스트,2019,사업보고서 (2019.12),20200330002110,20200330,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20200330002110,CDCBDBD525BB6B398B62FC6FA12D374D7385FF4DBCE6DDA506FEDD6D08B90B58,545276,0,OK,2020-03-30,20200330002110,0.0,FINAL,MATCH,False
086390,유니테스트,2020,사업보고서 (2020.12),20210319000798,20210319,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20210319000798,D9E05C7567A7E37D68A13C841B048D6D677DC015E4FAADDD6F4B8BE6B277814A,535811,0,OK,2021-03-19,20210319000798,0.0,FINAL,MATCH,False
086390,유니테스트,2021,사업보고서 (2021.12),20220318000590,20220318,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20220318000590,8062665A7579091DBB62B0B2AC2C529732BF5AFA6A0929E0223BA6AF2F7C1103,541516,0,OK,2022-03-18,20220318000590,0.0,FINAL,MATCH,False
086390,유니테스트,2022,사업보고서 (2022.12),20230317000305,20230317,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20230317000305,4000CBFB3BF92991CA47D681974424A6D3EE190069E155C3DA33C76E2A7C2058,546820,0,OK,2023-03-17,20230317000305,0.0,FINAL,MATCH,False
086390,유니테스트,2023,사업보고서 (2023.12),20240315000507,20240315,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20240315000507,4501DD56E852B6BC6C3BC15168D04A99B17EF3E8A05D5F2AA432F506805D1BFA,521922,0,OK,2024-03-15,20240315000507,0.0,FINAL,MATCH,False
086390,유니테스트,2024,사업보고서 (2024.12),20250320001517,20250320,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20250320001517,DBA0EAD7131DD34C0A3126311A72692127DB846C53B52D7D10E6CC4896C1CBF1,498666,0,OK,2025-03-20,20250320001517,0.0,FINAL,MATCH,False
086390,유니테스트,2025,사업보고서 (2025.12),20260319001022,20260319,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260319001022,9F571C3E17D8AF4753F0EF472EB357AEE3C5F0121C9372BE84D63F83F938ECE1,509630,0,OK,2026-03-19,20260319001022,0.0,FINAL,MATCH,False
089030,테크윙,2019,사업보고서 (2019.12),20200330004520,20200330,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20200330004520,F59FE9B2004AD118C38E6599048257E0E24B1D0E2E23B659F4742A06A5BB839A,424990,0,OK,2020-03-30,20200330004520,0.0,FINAL,MATCH,False
089030,테크윙,2020,사업보고서 (2020.12),20210319000891,20210319,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20210319000891,43F17E0CBD98A454524CB986526B8E52552771784527B22CC539719E2D12F679,420838,0,OK,2021-03-19,20210319000891,0.0,FINAL,MATCH,False
089030,테크윙,2021,사업보고서 (2021.12),20220318000951,20220318,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20220318000951,302D7FC5A26077767A8751F0125DEA523306C2640A91C73DED03C5A4CEE7D115,435458,0,OK,2022-03-18,20220318000951,0.0,FINAL,MATCH,False
089030,테크윙,2022,사업보고서 (2022.12),20230320000810,20230320,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20230320000810,74C2EE324A332D6CFE4F561FFE957DA5C9FCF4D96345969128F4283AB307B632,424509,0,OK,2023-03-20,20230320000810,0.0,FINAL,MATCH,False
089030,테크윙,2023,사업보고서 (2023.12),20240318000386,20240318,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20240318000386,FBD8623B3EE0BB1E115DE60442C8291B1148750107C26AEC948E0E25AAE824A7,424278,8,OK,2024-03-18,20240318000386,0.1,FINAL,MATCH,False
089030,테크윙,2024,사업보고서 (2024.12),20250317000416,20250317,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20250317000416,F160DFE995444D36DEFF802F5D01658CB9B4F693F354535E8EEA6D5CF1627E22,429405,8,OK,2025-03-17,20250317000416,0.2,FINAL,MATCH,False
089030,테크윙,2025,사업보고서 (2025.12),20260316000733,20260316,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260316000733,0B00C83AA560BF9280A93BC57938C81391F08B5CB50D2CDDEC39FBB7E077EDE3,536050,8,OK,2026-03-16,20260316000733,0.3,FINAL,MATCH,False
095340,ISC,2019,사업보고서 (2019.12),20200327001460,20200327,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20200327001460,9528DDE3E07284DDB3BD9ACCE0863F24D435FF487BBD0C509139300D3622043C,406172,0,OK,2020-03-27,20200327001460,0.0,FINAL,MATCH,False
095340,ISC,2020,사업보고서 (2020.12),20210318001205,20210318,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20210318001205,1D70196B85A67A52D41C23B0A5406A3D1A9DDE3BE01A1B890981CE0132229AA2,436460,0,OK,2021-03-18,20210318001205,0.0,FINAL,MATCH,False
095340,ISC,2021,사업보고서 (2021.12),20220323001372,20220323,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20220323001372,F4E6C529571DEBE69F64030A60CD656FEB824E78FC0B5BF600538A7116C4A8E1,467882,0,OK,2022-03-23,20220323001372,0.0,FINAL,MATCH,False
095340,ISC,2022,사업보고서 (2022.12),20230323001540,20230323,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20230323001540,810E47AF5A9598478268E1BC5C0FDC64B20D5BE890C0720502DC99F64B473478,465719,0,OK,2023-03-23,20230323001540,0.0,FINAL,MATCH,False
095340,ISC,2023,사업보고서 (2023.12),20240320001457,20240320,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20240320001457,D49CF7B8007466886F0BE5136253309C6779795A91B463F41501ED4EE1C7C831,465145,1,OK,2024-03-20,20240320001457,0.0,FINAL,MATCH,False
095340,ISC,2024,사업보고서 (2024.12),20250317000044,20250317,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20250317000044,D261E3EB5216BE8021025E3D63522926AF3BCA148BE5D12F1F5EEB3619531311,630345,3,OK,2025-03-17,20250317000044,0.05,FINAL,MATCH,False
095340,ISC,2025,사업보고서 (2025.12),20260318000018,20260318,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260318000018,B62EB67C6EF36363CBAC86CEBA481172B88E66BCEAA3F1F75A5C86A5635416BB,691066,13,OK,2026-03-18,20260318000018,0.15,FINAL,MATCH,False
102710,이엔에프테크놀로지,2019,사업보고서 (2019.12),20200330001383,20200330,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20200330001383,28664D475421D65C2346474E8F75477F44511F1397D4296AE99D72EB8D78A6A4,390978,0,OK,2020-03-30,20200330001383,0.0,FINAL,MATCH,False
102710,이엔에프테크놀로지,2020,사업보고서 (2020.12),20210322001056,20210322,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20210322001056,EFD9DE461518DD1876D8FADB00903EC2A797D2B1B6098736CED228F08CFE82BE,392970,0,OK,2021-03-22,20210322001056,0.0,FINAL,MATCH,False
102710,이엔에프테크놀로지,2021,사업보고서 (2021.12),20220321001292,20220321,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20220321001292,76E58A101BB372C974EA1FA145F246AD4AE15F5BEE9B6DDF9E1762E0523342AF,418390,0,OK,2022-03-21,20220321001292,0.0,FINAL,MATCH,False
102710,이엔에프테크놀로지,2022,사업보고서 (2022.12),20230321001496,20230321,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20230321001496,A9F427C1595E997F4EEE0F1155A9ABF48B6EF61AF2BC8447319FCC80CB470A78,420181,0,OK,2023-03-21,20230321001496,0.0,FINAL,MATCH,False
102710,이엔에프테크놀로지,2023,사업보고서 (2023.12),20240318000888,20240318,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20240318000888,5F589B43324F836D2458A98E02B383BE2883FB45A460BB6BC2E9E739BFD97511,424379,0,OK,2024-03-18,20240318000888,0.0,FINAL,MATCH,False
102710,이엔에프테크놀로지,2024,사업보고서 (2024.12),20250317000794,20250317,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20250317000794,F65798FAD7520BB4F8B547D8BC3B42A515D7BFBBE8E119C23EAF84058A4C04B7,428019,0,OK,2025-03-17,20250317000794,0.0,FINAL,MATCH,False
102710,이엔에프테크놀로지,2025,사업보고서 (2025.12),20260316000534,20260316,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260316000534,FBB03655A858604FFA69E1549C5E31B01EB1D06D8460EBCFB4916BEFBB1D6F12,475242,1,OK,2026-03-16,20260316000534,0.03,FINAL,MATCH,False
104830,원익머트리얼즈,2019,사업보고서 (2019.12),20200330000914,20200330,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20200330000914,545F78FD2F6C028AA901C7D8100B93FD51D1BF763F3E7F9E1B0D80D867433187,470988,0,OK,2020-03-30,20200330000914,0.0,FINAL,MATCH,False
104830,원익머트리얼즈,2020,사업보고서 (2020.12),20210316000446,20210316,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20210316000446,395738B22F85A5520EA39586D2DF5B3856F21FBBD61322B74FD0C842A061CA3B,452986,0,OK,2021-03-16,20210316000446,0.0,FINAL,MATCH,False
104830,원익머트리얼즈,2021,사업보고서 (2021.12),20220321000613,20220321,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20220321000613,3E8CA0F3191E047324B2632D450ADD1871EDD5D73F79CCD7DA0C358C4B2340EC,455920,0,OK,2022-03-21,20220321000613,0.0,FINAL,MATCH,False
104830,원익머트리얼즈,2022,사업보고서 (2022.12),20230321001190,20230321,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20230321001190,E275EC331FE249E8C80FA972F764FE9A0CE767FB600944DC08ED392202324667,480406,0,OK,2023-03-21,20230321001190,0.0,FINAL,MATCH,False
104830,원익머트리얼즈,2023,사업보고서 (2023.12),20240320000451,20240320,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20240320000451,C2E5442C495044E975B1E3F66AB3884BA629C6154EB932175638A191D2373350,455399,0,OK,2024-03-20,20240320000451,0.0,FINAL,MATCH,False
104830,원익머트리얼즈,2024,사업보고서 (2024.12),20250318000996,20250318,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20250318000996,803483BD50D028455F5BE41D459BC29088A615395B1A4F6904EFBE7C15F7C882,468758,0,OK,2025-03-18,20250318000996,0.0,FINAL,MATCH,False
104830,원익머트리얼즈,2025,사업보고서 (2025.12),20260318000451,20260318,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260318000451,5041C859E89052FEBE10103AA4852A86B37E4A2F26D0086F2E24ABC8940F185E,546289,2,OK,2026-03-18,20260318000451,0.02,FINAL,MATCH,False
112290,와이씨켐,2022,사업보고서 (2022.12),20230316000592,20230316,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20230316000592,C40C3F2BC3C2D57703B44C3BD3A3B219BED94AA28FCFD4686DEA11CB934FF067,348290,0,OK,2023-03-16,20230316000592,0.0,FINAL,MATCH,False
112290,와이씨켐,2023,사업보고서 (2023.12),20240321001671,20240321,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20240321001671,624D0DD0932526B6410530EEA5B07C464452324D1646D6388921FD0872264DEF,335792,3,OK,2024-03-21,20240321001671,0.05,FINAL,MATCH,False
112290,와이씨켐,2024,사업보고서 (2024.12),20250320001693,20250320,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20250320001693,7B5E87946F5CAF21BCCC3444563B4896216FCD4F1874EAAF1E38BD35E659B1DF,326592,2,OK,2025-03-20,20250320001693,0.08,FINAL,MATCH,False
112290,와이씨켐,2025,사업보고서 (2025.12),20260318000721,20260318,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260318000721,596BB4ADC5D2AC6F1C6AE1426EE39333952CCDC22B6F08BDAF94457AA636B9E6,370335,3,OK,2026-03-18,20260318000721,0.1,FINAL,MATCH,False
131290,티에스이,2019,사업보고서 (2019.12),20200330004349,20200330,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20200330004349,1EE7247532E47470D5F0F7A0D9118B35FC00BB57939734D16C6839496B6BC01A,401935,0,OK,2020-03-30,20200330004349,0.0,FINAL,MATCH,False
131290,티에스이,2020,사업보고서 (2020.12),20210318000935,20210318,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20210318000935,CC484E286AB05EDCE7CDCA4061B4FFA1F6E110C718ACB070A8F07FCE14C8421A,450447,0,OK,2021-03-18,20210318000935,0.0,FINAL,MATCH,False
131290,티에스이,2021,사업보고서 (2021.12),20220317001095,20220317,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20220317001095,00BA1A1958D95F9237AA42E5DE8AC6189E2C7CB137DBF0F2B43BDA4D35A03994,504207,0,OK,2022-03-17,20220317001095,0.0,FINAL,MATCH,False
131290,티에스이,2022,사업보고서 (2022.12),20230316001324,20230316,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20230316001324,996BD66F6F93A42DCC80459B1F120E148745BFD7D76CD06BE8A40890D006FB1F,522054,0,OK,2023-03-16,20230316001324,0.0,FINAL,MATCH,False
131290,티에스이,2023,사업보고서 (2023.12),20240319000734,20240319,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20240319000734,D4DCEF26D4FA0633E2BBDE02DC30E41AB7252FF4A5603B52B0FA78884ECE6912,508433,1,OK,2024-03-19,20240319000734,0.03,FINAL,MATCH,False
131290,티에스이,2024,사업보고서 (2024.12),20250319000741,20250319,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20250319000741,762CAD0C746332D9B46F54EDEC2463C80DF3C9796DC9CBF7E5D99CACD4D9B10D,515404,1,OK,2025-03-19,20250319000741,0.05,FINAL,MATCH,False
131290,티에스이,2025,사업보고서 (2025.12),20260318000738,20260318,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260318000738,F3EF4AAB24C0B509903AC96C62A3A1F48F77792A78A09B0E3DADBFA6430D7AA5,622424,1,OK,2026-03-18,20260318000738,0.05,FINAL,MATCH,False
166090,하나머티리얼즈,2019,사업보고서 (2019.12),20200330002561,20200330,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20200330002561,A7CEAA58464C4C2322DA9F62FF98F421EF218C690F7CC68A1A64E329A3CD5B3B,256994,0,OK,2020-03-30,20200330002561,0.0,FINAL,MATCH,False
166090,하나머티리얼즈,2020,사업보고서 (2020.12),20210312001146,20210312,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20210312001146,55D43AC2F5524C29D9CA389086A5C3664528711AF0F2D959505D2194A3D8CA2D,283718,0,OK,2021-03-12,20210312001146,0.0,FINAL,MATCH,False
166090,하나머티리얼즈,2021,사업보고서 (2021.12),20220311001059,20220311,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20220311001059,D0F3C7F796C4D4D32FBCB390D1A40703A1BA46EEDC87076B673235218B9DA1A2,266294,0,OK,2022-03-11,20220311001059,0.0,FINAL,MATCH,False
166090,하나머티리얼즈,2022,사업보고서 (2022.12),20230310001059,20230310,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20230310001059,BA538754379D2083AFFEEB5217D63EE5A089700329342940104BEB06595FDEC9,282408,0,OK,2023-03-10,20230310001059,0.0,FINAL,MATCH,False
166090,하나머티리얼즈,2023,사업보고서 (2023.12),20240315000450,20240315,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20240315000450,C62CA29FB13FDF76F49D4D507720ADEDEAEB3C313C3A033044EA385D40E74486,442991,0,OK,2024-03-15,20240315000450,0.0,FINAL,MATCH,False
166090,하나머티리얼즈,2024,사업보고서 (2024.12),20250314001222,20250314,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20250314001222,2B5F2900591852030153F3C2E2001B242BAA1133BDDC81362A250B779D27A35B,536045,0,OK,2025-03-14,20250314001222,0.0,FINAL,MATCH,False
166090,하나머티리얼즈,2025,사업보고서 (2025.12),20260313001351,20260313,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260313001351,11C0C16C5940221AB0B3407099F8C309AD89A3B7B9D064F697A7F717AADD59AB,564093,0,OK,2026-03-13,20260313001351,0.0,FINAL,MATCH,False
195870,해성디에스,2019,사업보고서 (2019.12),20200330002338,20200330,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20200330002338,B8B353A34BCA337160B10980F3B7BC76C0FD4A71F35D0286790AE5CE701AA94E,511434,0,OK,2020-03-30,20200330002338,0.0,FINAL,MATCH,False
195870,해성디에스,2020,사업보고서 (2020.12),20210318000717,20210318,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20210318000717,39B0A5480F2223966FF1DEE805FF7D29829801322D969A1F824440808AEB55B4,485095,0,OK,2021-03-18,20210318000717,0.0,FINAL,MATCH,False
195870,해성디에스,2021,사업보고서 (2021.12),20220321000936,20220321,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20220321000936,475102B78F8BE5209195D5F9A90200269E4324F1E647E2DEC2C6EBA0D38498F0,466285,0,OK,2022-03-21,20220321000936,0.0,FINAL,MATCH,False
195870,해성디에스,2022,사업보고서 (2022.12),20230316000981,20230316,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20230316000981,991DED9B1F187A7C0C806EEB29B56937D80D0B57D4839A1D2D95CC21A97F5F7C,470446,0,OK,2023-03-16,20230316000981,0.0,FINAL,MATCH,False
195870,해성디에스,2023,사업보고서 (2023.12),20240314001380,20240314,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20240314001380,F96524629E466323E186F48BD5998037CF9890D5AC228275009706A827C360FE,401036,0,OK,2024-03-14,20240314001380,0.0,FINAL,MATCH,False
195870,해성디에스,2024,사업보고서 (2024.12),20250314001664,20250314,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20250314001664,D27620CCCDD0513231082315A01758770A7126E4E490B5B64251508241BA69D0,426255,0,OK,2025-03-14,20250314001664,0.0,FINAL,MATCH,False
195870,해성디에스,2025,사업보고서 (2025.12),20260318001527,20260318,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260318001527,CC04284850D80B938FE31DA829B356C964AAAFF2E8513EF7C8A8D676ACF5B3DD,464137,0,OK,2026-03-18,20260318001527,0.0,FINAL,MATCH,False
222800,심텍,2019,사업보고서 (2019.12),20200330002427,20200330,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20200330002427,D78A1127BF3BC8050D587A632AE183191DF211E9431E3F98B891C2CB2D0A8597,539436,0,OK,2020-03-30,20200330002427,0.0,FINAL,MATCH,False
222800,심텍,2020,사업보고서 (2020.12),20210317001244,20210317,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20210317001244,A31A0BAC33A8B67736A5DC4AF22899D7F14C8B345FCFB6BE263D5897059B2761,577331,0,OK,2021-03-17,20210317001244,0.0,FINAL,MATCH,False
222800,심텍,2021,사업보고서 (2021.12),20220321001461,20220321,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20220321001461,801E2BDA1BC0B15E01A9FF81E5E2C30D2AF1EC46514CA3D5975CC51F6E122055,592132,0,OK,2022-03-21,20220321001461,0.0,FINAL,MATCH,False
222800,심텍,2022,사업보고서 (2022.12),20230322001163,20230322,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20230322001163,257F77C120E808C3CBF4CEEBFB2139D8F0A0FD38E0189156B1C858E1A99E106F,587506,0,OK,2023-03-22,20230322001163,0.0,FINAL,MATCH,False
222800,심텍,2023,사업보고서 (2023.12),20240321000928,20240321,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20240321000928,C793BA0EBDECEFA056264967F2560575C78868D07676BC4B93FD9BECE4DCCD3E,570465,0,OK,2024-03-21,20240321000928,0.0,FINAL,MATCH,False
222800,심텍,2024,사업보고서 (2024.12),20250318000476,20250318,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20250318000476,5E00D26B064D84D4F7EE49821A03A7DB59A3F714CE7F77B6DF8092403873B4EB,581647,0,OK,2025-03-18,20250318000476,0.0,FINAL,MATCH,False
222800,심텍,2025,사업보고서 (2025.12),20260317000641,20260317,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260317000641,57D35D0C426D56665E6A776762ADAC2DEA16104A4AB68149FBE00F792BC5CA6B,613450,0,OK,2026-03-17,20260317000641,0.0,FINAL,MATCH,False
253590,네오셈,2019,사업보고서 (2019.12),20200327002120,20200327,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20200327002120,24BAEBC2CBEDA5AEC58ED2308DD6064262131587587B4C56383E1590D4EA5B7F,366937,0,OK,2020-03-27,20200327002120,0.0,FINAL,MATCH,False
253590,네오셈,2020,사업보고서 (2020.12),20210317000853,20210317,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20210317000853,8161B78A0251937C87DB77C04532744D3D965188D152AA625C01D627F7C87CD4,373881,0,OK,2021-03-17,20210317000853,0.0,FINAL,MATCH,False
253590,네오셈,2021,사업보고서 (2021.12),20220321000254,20220321,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20220321000254,D40B3AC1B091F4CAB72450CE06A4AF552CF885BB374B690BA20CD0668C76EF99,375310,0,OK,2022-03-21,20220321000254,0.0,FINAL,MATCH,False
253590,네오셈,2022,사업보고서 (2022.12),20230321000343,20230321,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20230321000343,4CC5173ED83B174568B63D2F8648BCBF7CA9C7BB04D306FECBA25B82CCCC75C9,387630,0,OK,2023-03-21,20230321000343,0.0,FINAL,MATCH,False
253590,네오셈,2023,사업보고서 (2023.12),20240319000520,20240319,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20240319000520,DDB67C657D9C17A866BF1E744E61EC1EEE293A1854E2DAF2881107CFF1B11F2E,366988,1,OK,2024-03-19,20240319000520,0.0,FINAL,MATCH,False
253590,네오셈,2024,사업보고서 (2024.12),20250318000990,20250318,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20250318000990,77589484612838029CB6A9F5B3EF321F81E0C75D573276705F4099F608B16221,369702,6,OK,2025-03-18,20250318000990,0.02,FINAL,MATCH,False
253590,네오셈,2025,[첨부추가]사업보고서 (2025.12),20260318000748,20260318,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260318000748,1297C9D75E086D14DB67E863B952DC723295F34D48B2D2B54B5795A5DCBD19A0,379810,19,OK,2026-03-18,20260318000748,0.05,FINAL,MATCH,False
281820,케이씨텍,2019,사업보고서 (2019.12),20200330003126,20200330,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20200330003126,B88529E4DA7A92BBDD41054EEB8D53431C98C48A9254DF5302FF6BBE33C9E5F0,259759,0,OK,2020-03-30,20200330003126,0.0,FINAL,MATCH,False
281820,케이씨텍,2020,사업보고서 (2020.12),20210316001143,20210316,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20210316001143,21C841E0B657DF79C2AA1B9544C9B50EDC22E41AFBACA1C7E3057D9576A534A1,269593,0,OK,2021-03-16,20210316001143,0.0,FINAL,MATCH,False
281820,케이씨텍,2021,사업보고서 (2021.12),20220321000733,20220321,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20220321000733,782363BAC4C8E76CE0E3AD7A043A26796B7786005187AFED0941218375229CDC,264066,0,OK,2022-03-21,20220321000733,0.0,FINAL,MATCH,False
281820,케이씨텍,2022,사업보고서 (2022.12),20230321001167,20230321,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20230321001167,2FBC3A724FF3CDEA4DD87FFDC613CD509CF49E50D2DCA7B176BAD3B90827BFA1,257201,0,OK,2023-03-21,20230321001167,0.0,FINAL,MATCH,False
281820,케이씨텍,2023,사업보고서 (2023.12),20240320001528,20240320,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20240320001528,E93D5C62CA6178A6BBDEC6EFFC85AD93FF3BE241E8775B204E0F86BD0D417834,246810,0,OK,2024-03-20,20240320001528,0.0,FINAL,MATCH,False
281820,케이씨텍,2024,사업보고서 (2024.12),20250318001445,20250318,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20250318001445,335769D9515D0B0CA6FB1435E213655D5D6FC16788F32566F8D6162034B2C4D8,263432,0,OK,2025-03-18,20250318001445,0.0,FINAL,MATCH,False
281820,케이씨텍,2025,사업보고서 (2025.12),20260313001174,20260313,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260313001174,680EF93C00FE618413ED235CF831E40C432D6ABAB428834761648E37BFBD56B6,425573,0,OK,2026-03-13,20260313001174,0.0,FINAL,MATCH,False
