ticker,name,group,exposure,mem_ratio,float_mcap,eligible,탈락사유,selection_date,ff_market_cap_asof,ff_market_cap_source,market_facts_sha256,market_facts_source_sha256,market_facts_mapping_sha256,market_facts_price_reference_sha256,free_float_asof,code_commit
042700,한미반도체,core,0.35,0.8,7056173390948.221,True,,2024-05-31,2024-05-31,KRX all-stock screen download x ledger free_float,b52ef58f413ffe3c090c842c63e6cb2f175a9e50aa0c81ec430d6de5377c7c96,d344bec62b71bb28eacdf9b5f49180f5f48b1bb28689f83512f51471e0080e94,2547b98f7194bf588fccc4c5f311b7eb5b607e327477d0ca34e8cab4c90669f1,8100f0330e0a5084ba31e4e7225a400de757cb1ee135e208595cd4057a83da07,2024-03-14,5bb9f600fce3d43dd24319364c30a6d3be9bdc63
061970,LB세미콘,core,0.0,0.2,189044879834.30402,True,,2024-05-31,2024-05-31,KRX all-stock screen download x ledger free_float,b52ef58f413ffe3c090c842c63e6cb2f175a9e50aa0c81ec430d6de5377c7c96,d344bec62b71bb28eacdf9b5f49180f5f48b1bb28689f83512f51471e0080e94,2547b98f7194bf588fccc4c5f311b7eb5b607e327477d0ca34e8cab4c90669f1,8100f0330e0a5084ba31e4e7225a400de757cb1ee135e208595cd4057a83da07,2024-03-19,5bb9f600fce3d43dd24319364c30a6d3be9bdc63
064290,인텍플러스,core,0.0,0.4,252939260820.25,True,,2024-05-31,2024-05-31,KRX all-stock screen download x ledger free_float,b52ef58f413ffe3c090c842c63e6cb2f175a9e50aa0c81ec430d6de5377c7c96,d344bec62b71bb28eacdf9b5f49180f5f48b1bb28689f83512f51471e0080e94,2547b98f7194bf588fccc4c5f311b7eb5b607e327477d0ca34e8cab4c90669f1,8100f0330e0a5084ba31e4e7225a400de757cb1ee135e208595cd4057a83da07,2024-03-20,5bb9f600fce3d43dd24319364c30a6d3be9bdc63
067310,하나마이크론,core,0.0,0.6,794436765300.0,True,,2024-05-31,2024-05-31,KRX all-stock screen download x ledger free_float,b52ef58f413ffe3c090c842c63e6cb2f175a9e50aa0c81ec430d6de5377c7c96,d344bec62b71bb28eacdf9b5f49180f5f48b1bb28689f83512f51471e0080e94,2547b98f7194bf588fccc4c5f311b7eb5b607e327477d0ca34e8cab4c90669f1,8100f0330e0a5084ba31e4e7225a400de757cb1ee135e208595cd4057a83da07,2024-03-20,5bb9f600fce3d43dd24319364c30a6d3be9bdc63
086390,유니테스트,core,0.0,0.55,255209153996.94,True,,2024-05-31,2024-05-31,KRX all-stock screen download x ledger free_float,b52ef58f413ffe3c090c842c63e6cb2f175a9e50aa0c81ec430d6de5377c7c96,d344bec62b71bb28eacdf9b5f49180f5f48b1bb28689f83512f51471e0080e94,2547b98f7194bf588fccc4c5f311b7eb5b607e327477d0ca34e8cab4c90669f1,8100f0330e0a5084ba31e4e7225a400de757cb1ee135e208595cd4057a83da07,2024-03-15,5bb9f600fce3d43dd24319364c30a6d3be9bdc63
089030,테크윙,satellite,0.1,0.8,1331939464269.75,False,규칙 C 요건②③ 미충족,2024-05-31,2024-05-31,KRX all-stock screen download x ledger free_float,b52ef58f413ffe3c090c842c63e6cb2f175a9e50aa0c81ec430d6de5377c7c96,d344bec62b71bb28eacdf9b5f49180f5f48b1bb28689f83512f51471e0080e94,2547b98f7194bf588fccc4c5f311b7eb5b607e327477d0ca34e8cab4c90669f1,8100f0330e0a5084ba31e4e7225a400de757cb1ee135e208595cd4057a83da07,2024-03-18,5bb9f600fce3d43dd24319364c30a6d3be9bdc63
095340,ISC,core,0.0,0.3,767630258412.0,True,,2024-05-31,2024-05-31,KRX all-stock screen download x ledger free_float,b52ef58f413ffe3c090c842c63e6cb2f175a9e50aa0c81ec430d6de5377c7c96,d344bec62b71bb28eacdf9b5f49180f5f48b1bb28689f83512f51471e0080e94,2547b98f7194bf588fccc4c5f311b7eb5b607e327477d0ca34e8cab4c90669f1,8100f0330e0a5084ba31e4e7225a400de757cb1ee135e208595cd4057a83da07,2024-03-20,5bb9f600fce3d43dd24319364c30a6d3be9bdc63
102710,이엔에프테크놀로지,core,0.0,0.65,277248885175.44,True,,2024-05-31,2024-05-31,KRX all-stock screen download x ledger free_float,b52ef58f413ffe3c090c842c63e6cb2f175a9e50aa0c81ec430d6de5377c7c96,d344bec62b71bb28eacdf9b5f49180f5f48b1bb28689f83512f51471e0080e94,2547b98f7194bf588fccc4c5f311b7eb5b607e327477d0ca34e8cab4c90669f1,8100f0330e0a5084ba31e4e7225a400de757cb1ee135e208595cd4057a83da07,2024-03-18,5bb9f600fce3d43dd24319364c30a6d3be9bdc63
104830,원익머트리얼즈,core,0.0,0.6,243677841920.00003,True,,2024-05-31,2024-05-31,KRX all-stock screen download x ledger free_float,b52ef58f413ffe3c090c842c63e6cb2f175a9e50aa0c81ec430d6de5377c7c96,d344bec62b71bb28eacdf9b5f49180f5f48b1bb28689f83512f51471e0080e94,2547b98f7194bf588fccc4c5f311b7eb5b607e327477d0ca34e8cab4c90669f1,8100f0330e0a5084ba31e4e7225a400de757cb1ee135e208595cd4057a83da07,2024-03-20,5bb9f600fce3d43dd24319364c30a6d3be9bdc63
112290,와이씨켐,satellite,0.05,0.75,152944994614.875,True,,2024-05-31,2024-05-31,KRX all-stock screen download x ledger free_float,b52ef58f413ffe3c090c842c63e6cb2f175a9e50aa0c81ec430d6de5377c7c96,d344bec62b71bb28eacdf9b5f49180f5f48b1bb28689f83512f51471e0080e94,2547b98f7194bf588fccc4c5f311b7eb5b607e327477d0ca34e8cab4c90669f1,8100f0330e0a5084ba31e4e7225a400de757cb1ee135e208595cd4057a83da07,2024-03-21,5bb9f600fce3d43dd24319364c30a6d3be9bdc63
131290,티에스이,core,0.03,0.6,288764355988.08,True,,2024-05-31,2024-05-31,KRX all-stock screen download x ledger free_float,b52ef58f413ffe3c090c842c63e6cb2f175a9e50aa0c81ec430d6de5377c7c96,d344bec62b71bb28eacdf9b5f49180f5f48b1bb28689f83512f51471e0080e94,2547b98f7194bf588fccc4c5f311b7eb5b607e327477d0ca34e8cab4c90669f1,8100f0330e0a5084ba31e4e7225a400de757cb1ee135e208595cd4057a83da07,2024-03-19,5bb9f600fce3d43dd24319364c30a6d3be9bdc63
166090,하나머티리얼즈,core,0.0,0.5,533818803380.51996,True,,2024-05-31,2024-05-31,KRX all-stock screen download x ledger free_float,b52ef58f413ffe3c090c842c63e6cb2f175a9e50aa0c81ec430d6de5377c7c96,d344bec62b71bb28eacdf9b5f49180f5f48b1bb28689f83512f51471e0080e94,2547b98f7194bf588fccc4c5f311b7eb5b607e327477d0ca34e8cab4c90669f1,8100f0330e0a5084ba31e4e7225a400de757cb1ee135e208595cd4057a83da07,2024-03-15,5bb9f600fce3d43dd24319364c30a6d3be9bdc63
195870,해성디에스,core,0.0,0.35,498055800000.0,True,,2024-05-31,2024-05-31,KRX all-stock screen download x ledger free_float,b52ef58f413ffe3c090c842c63e6cb2f175a9e50aa0c81ec430d6de5377c7c96,d344bec62b71bb28eacdf9b5f49180f5f48b1bb28689f83512f51471e0080e94,2547b98f7194bf588fccc4c5f311b7eb5b607e327477d0ca34e8cab4c90669f1,8100f0330e0a5084ba31e4e7225a400de757cb1ee135e208595cd4057a83da07,2024-03-14,5bb9f600fce3d43dd24319364c30a6d3be9bdc63
222800,심텍,satellite,0.0,0.75,715380662035.43,False,규칙 C 요건②③ 미충족,2024-05-31,2024-05-31,KRX all-stock screen download x ledger free_float,b52ef58f413ffe3c090c842c63e6cb2f175a9e50aa0c81ec430d6de5377c7c96,d344bec62b71bb28eacdf9b5f49180f5f48b1bb28689f83512f51471e0080e94,2547b98f7194bf588fccc4c5f311b7eb5b607e327477d0ca34e8cab4c90669f1,8100f0330e0a5084ba31e4e7225a400de757cb1ee135e208595cd4057a83da07,2024-03-21,5bb9f600fce3d43dd24319364c30a6d3be9bdc63
253590,네오셈,satellite,0.0,0.9,156066700519.036,False,규칙 C 요건②③ 미충족,2024-05-31,2024-05-31,KRX all-stock screen download x ledger free_float,b52ef58f413ffe3c090c842c63e6cb2f175a9e50aa0c81ec430d6de5377c7c96,d344bec62b71bb28eacdf9b5f49180f5f48b1bb28689f83512f51471e0080e94,2547b98f7194bf588fccc4c5f311b7eb5b607e327477d0ca34e8cab4c90669f1,8100f0330e0a5084ba31e4e7225a400de757cb1ee135e208595cd4057a83da07,2024-03-19,5bb9f600fce3d43dd24319364c30a6d3be9bdc63
281820,케이씨텍,core,0.0,0.6,357428862031.5,True,,2024-05-31,2024-05-31,KRX all-stock screen download x ledger free_float,b52ef58f413ffe3c090c842c63e6cb2f175a9e50aa0c81ec430d6de5377c7c96,d344bec62b71bb28eacdf9b5f49180f5f48b1bb28689f83512f51471e0080e94,2547b98f7194bf588fccc4c5f311b7eb5b607e327477d0ca34e8cab4c90669f1,8100f0330e0a5084ba31e4e7225a400de757cb1ee135e208595cd4057a83da07,2024-03-20,5bb9f600fce3d43dd24319364c30a6d3be9bdc63
322310,오로스테크놀로지,satellite,0.0,0.8,98875090660.4,False,규칙 C 요건②③ 미충족,2024-05-31,2024-05-31,KRX all-stock screen download x ledger free_float,b52ef58f413ffe3c090c842c63e6cb2f175a9e50aa0c81ec430d6de5377c7c96,d344bec62b71bb28eacdf9b5f49180f5f48b1bb28689f83512f51471e0080e94,2547b98f7194bf588fccc4c5f311b7eb5b607e327477d0ca34e8cab4c90669f1,8100f0330e0a5084ba31e4e7225a400de757cb1ee135e208595cd4057a83da07,2024-03-19,5bb9f600fce3d43dd24319364c30a6d3be9bdc63
348210,넥스틴,core,0.02,0.65,490008773072.0,True,,2024-05-31,2024-05-31,KRX all-stock screen download x ledger free_float,b52ef58f413ffe3c090c842c63e6cb2f175a9e50aa0c81ec430d6de5377c7c96,d344bec62b71bb28eacdf9b5f49180f5f48b1bb28689f83512f51471e0080e94,2547b98f7194bf588fccc4c5f311b7eb5b607e327477d0ca34e8cab4c90669f1,8100f0330e0a5084ba31e4e7225a400de757cb1ee135e208595cd4057a83da07,2024-03-20,5bb9f600fce3d43dd24319364c30a6d3be9bdc63
353200,대덕전자,core,0.0,0.45,768540418477.25,True,,2024-05-31,2024-05-31,KRX all-stock screen download x ledger free_float,b52ef58f413ffe3c090c842c63e6cb2f175a9e50aa0c81ec430d6de5377c7c96,d344bec62b71bb28eacdf9b5f49180f5f48b1bb28689f83512f51471e0080e94,2547b98f7194bf588fccc4c5f311b7eb5b607e327477d0ca34e8cab4c90669f1,8100f0330e0a5084ba31e4e7225a400de757cb1ee135e208595cd4057a83da07,2024-03-20,5bb9f600fce3d43dd24319364c30a6d3be9bdc63
357780,솔브레인,satellite,0.02,0.7,1394292398368.0,False,규칙 C 요건②③ 미충족,2024-05-31,2024-05-31,KRX all-stock screen download x ledger free_float,b52ef58f413ffe3c090c842c63e6cb2f175a9e50aa0c81ec430d6de5377c7c96,d344bec62b71bb28eacdf9b5f49180f5f48b1bb28689f83512f51471e0080e94,2547b98f7194bf588fccc4c5f311b7eb5b607e327477d0ca34e8cab4c90669f1,8100f0330e0a5084ba31e4e7225a400de757cb1ee135e208595cd4057a83da07,2024-03-18,5bb9f600fce3d43dd24319364c30a6d3be9bdc63
394280,오픈엣지테크놀로지,core,0.08,0.2,388927981018.17,True,,2024-05-31,2024-05-31,KRX all-stock screen download x ledger free_float,b52ef58f413ffe3c090c842c63e6cb2f175a9e50aa0c81ec430d6de5377c7c96,d344bec62b71bb28eacdf9b5f49180f5f48b1bb28689f83512f51471e0080e94,2547b98f7194bf588fccc4c5f311b7eb5b607e327477d0ca34e8cab4c90669f1,8100f0330e0a5084ba31e4e7225a400de757cb1ee135e208595cd4057a83da07,2024-03-21,5bb9f600fce3d43dd24319364c30a6d3be9bdc63
403870,HPSP,core,0.0,0.4,2060494246302.0798,True,,2024-05-31,2024-05-31,KRX all-stock screen download x ledger free_float,b52ef58f413ffe3c090c842c63e6cb2f175a9e50aa0c81ec430d6de5377c7c96,d344bec62b71bb28eacdf9b5f49180f5f48b1bb28689f83512f51471e0080e94,2547b98f7194bf588fccc4c5f311b7eb5b607e327477d0ca34e8cab4c90669f1,8100f0330e0a5084ba31e4e7225a400de757cb1ee135e208595cd4057a83da07,2024-03-21,5bb9f600fce3d43dd24319364c30a6d3be9bdc63
425040,티이엠씨,satellite,0.0,0.8,276380490043.35004,False,규칙 C 요건②③ 미충족,2024-05-31,2024-05-31,KRX all-stock screen download x ledger free_float,b52ef58f413ffe3c090c842c63e6cb2f175a9e50aa0c81ec430d6de5377c7c96,d344bec62b71bb28eacdf9b5f49180f5f48b1bb28689f83512f51471e0080e94,2547b98f7194bf588fccc4c5f311b7eb5b607e327477d0ca34e8cab4c90669f1,8100f0330e0a5084ba31e4e7225a400de757cb1ee135e208595cd4057a83da07,2024-03-20,5bb9f600fce3d43dd24319364c30a6d3be9bdc63
