ticker,name,group,exposure,mem_ratio,float_mcap,eligible,탈락사유,selection_date,ff_market_cap_asof,ff_market_cap_source,market_facts_sha256,market_facts_source_sha256,market_facts_mapping_sha256,market_facts_price_reference_sha256,free_float_asof,code_commit
042700,한미반도체,core,0.55,0.8,3371996086484.76,True,,2025-05-30,2025-05-30,KRX all-stock screen download x ledger free_float,82ea035ef6f027b347b058f349b134bf7238fa7d6021e8f5eabdf4615e732ccf,66f99b6ab0cba8150f39188874633e60bc1c622d0eaa0d921e8275f16d765815,2547b98f7194bf588fccc4c5f311b7eb5b607e327477d0ca34e8cab4c90669f1,8100f0330e0a5084ba31e4e7225a400de757cb1ee135e208595cd4057a83da07,2025-03-13,b14e542387e4a30d2d416b1d2e3ec51f4a6a65d9
061970,LB세미콘,core,0.01,0.2,122793108735.58202,False,ADV60<10억,2025-05-30,2025-05-30,KRX all-stock screen download x ledger free_float,82ea035ef6f027b347b058f349b134bf7238fa7d6021e8f5eabdf4615e732ccf,66f99b6ab0cba8150f39188874633e60bc1c622d0eaa0d921e8275f16d765815,2547b98f7194bf588fccc4c5f311b7eb5b607e327477d0ca34e8cab4c90669f1,8100f0330e0a5084ba31e4e7225a400de757cb1ee135e208595cd4057a83da07,2025-03-20,b14e542387e4a30d2d416b1d2e3ec51f4a6a65d9
064290,인텍플러스,core,0.0,0.4,94366577690.18399,False,ADV60<10억,2025-05-30,2025-05-30,KRX all-stock screen download x ledger free_float,82ea035ef6f027b347b058f349b134bf7238fa7d6021e8f5eabdf4615e732ccf,66f99b6ab0cba8150f39188874633e60bc1c622d0eaa0d921e8275f16d765815,2547b98f7194bf588fccc4c5f311b7eb5b607e327477d0ca34e8cab4c90669f1,8100f0330e0a5084ba31e4e7225a400de757cb1ee135e208595cd4057a83da07,2025-03-18,b14e542387e4a30d2d416b1d2e3ec51f4a6a65d9
067310,하나마이크론,core,0.0,0.6,520992022939.27405,True,,2025-05-30,2025-05-30,KRX all-stock screen download x ledger free_float,82ea035ef6f027b347b058f349b134bf7238fa7d6021e8f5eabdf4615e732ccf,66f99b6ab0cba8150f39188874633e60bc1c622d0eaa0d921e8275f16d765815,2547b98f7194bf588fccc4c5f311b7eb5b607e327477d0ca34e8cab4c90669f1,8100f0330e0a5084ba31e4e7225a400de757cb1ee135e208595cd4057a83da07,2025-03-20,b14e542387e4a30d2d416b1d2e3ec51f4a6a65d9
086390,유니테스트,core,0.0,0.55,169859535633.216,True,,2025-05-30,2025-05-30,KRX all-stock screen download x ledger free_float,82ea035ef6f027b347b058f349b134bf7238fa7d6021e8f5eabdf4615e732ccf,66f99b6ab0cba8150f39188874633e60bc1c622d0eaa0d921e8275f16d765815,2547b98f7194bf588fccc4c5f311b7eb5b607e327477d0ca34e8cab4c90669f1,8100f0330e0a5084ba31e4e7225a400de757cb1ee135e208595cd4057a83da07,2025-03-20,b14e542387e4a30d2d416b1d2e3ec51f4a6a65d9
089030,테크윙,satellite,0.2,0.8,1019689139621.25,True,,2025-05-30,2025-05-30,KRX all-stock screen download x ledger free_float,82ea035ef6f027b347b058f349b134bf7238fa7d6021e8f5eabdf4615e732ccf,66f99b6ab0cba8150f39188874633e60bc1c622d0eaa0d921e8275f16d765815,2547b98f7194bf588fccc4c5f311b7eb5b607e327477d0ca34e8cab4c90669f1,8100f0330e0a5084ba31e4e7225a400de757cb1ee135e208595cd4057a83da07,2025-03-17,b14e542387e4a30d2d416b1d2e3ec51f4a6a65d9
095340,ISC,core,0.05,0.2,513100225359.6,True,,2025-05-30,2025-05-30,KRX all-stock screen download x ledger free_float,82ea035ef6f027b347b058f349b134bf7238fa7d6021e8f5eabdf4615e732ccf,66f99b6ab0cba8150f39188874633e60bc1c622d0eaa0d921e8275f16d765815,2547b98f7194bf588fccc4c5f311b7eb5b607e327477d0ca34e8cab4c90669f1,8100f0330e0a5084ba31e4e7225a400de757cb1ee135e208595cd4057a83da07,2025-03-17,b14e542387e4a30d2d416b1d2e3ec51f4a6a65d9
102710,이엔에프테크놀로지,core,0.0,0.65,262238941944.0,True,,2025-05-30,2025-05-30,KRX all-stock screen download x ledger free_float,82ea035ef6f027b347b058f349b134bf7238fa7d6021e8f5eabdf4615e732ccf,66f99b6ab0cba8150f39188874633e60bc1c622d0eaa0d921e8275f16d765815,2547b98f7194bf588fccc4c5f311b7eb5b607e327477d0ca34e8cab4c90669f1,8100f0330e0a5084ba31e4e7225a400de757cb1ee135e208595cd4057a83da07,2025-03-17,b14e542387e4a30d2d416b1d2e3ec51f4a6a65d9
104830,원익머트리얼즈,core,0.0,0.6,139687057920.0,True,,2025-05-30,2025-05-30,KRX all-stock screen download x ledger free_float,82ea035ef6f027b347b058f349b134bf7238fa7d6021e8f5eabdf4615e732ccf,66f99b6ab0cba8150f39188874633e60bc1c622d0eaa0d921e8275f16d765815,2547b98f7194bf588fccc4c5f311b7eb5b607e327477d0ca34e8cab4c90669f1,8100f0330e0a5084ba31e4e7225a400de757cb1ee135e208595cd4057a83da07,2025-03-18,b14e542387e4a30d2d416b1d2e3ec51f4a6a65d9
112290,와이씨켐,satellite,0.08,0.75,137499064465.65,True,,2025-05-30,2025-05-30,KRX all-stock screen download x ledger free_float,82ea035ef6f027b347b058f349b134bf7238fa7d6021e8f5eabdf4615e732ccf,66f99b6ab0cba8150f39188874633e60bc1c622d0eaa0d921e8275f16d765815,2547b98f7194bf588fccc4c5f311b7eb5b607e327477d0ca34e8cab4c90669f1,8100f0330e0a5084ba31e4e7225a400de757cb1ee135e208595cd4057a83da07,2025-03-20,b14e542387e4a30d2d416b1d2e3ec51f4a6a65d9
131290,티에스이,core,0.05,0.6,207707531647.56,True,,2025-05-30,2025-05-30,KRX all-stock screen download x ledger free_float,82ea035ef6f027b347b058f349b134bf7238fa7d6021e8f5eabdf4615e732ccf,66f99b6ab0cba8150f39188874633e60bc1c622d0eaa0d921e8275f16d765815,2547b98f7194bf588fccc4c5f311b7eb5b607e327477d0ca34e8cab4c90669f1,8100f0330e0a5084ba31e4e7225a400de757cb1ee135e208595cd4057a83da07,2025-03-19,b14e542387e4a30d2d416b1d2e3ec51f4a6a65d9
166090,하나머티리얼즈,core,0.0,0.5,267804341438.76,True,,2025-05-30,2025-05-30,KRX all-stock screen download x ledger free_float,82ea035ef6f027b347b058f349b134bf7238fa7d6021e8f5eabdf4615e732ccf,66f99b6ab0cba8150f39188874633e60bc1c622d0eaa0d921e8275f16d765815,2547b98f7194bf588fccc4c5f311b7eb5b607e327477d0ca34e8cab4c90669f1,8100f0330e0a5084ba31e4e7225a400de757cb1ee135e208595cd4057a83da07,2025-03-14,b14e542387e4a30d2d416b1d2e3ec51f4a6a65d9
195870,해성디에스,core,0.0,0.35,198572682000.0,True,,2025-05-30,2025-05-30,KRX all-stock screen download x ledger free_float,82ea035ef6f027b347b058f349b134bf7238fa7d6021e8f5eabdf4615e732ccf,66f99b6ab0cba8150f39188874633e60bc1c622d0eaa0d921e8275f16d765815,2547b98f7194bf588fccc4c5f311b7eb5b607e327477d0ca34e8cab4c90669f1,8100f0330e0a5084ba31e4e7225a400de757cb1ee135e208595cd4057a83da07,2025-03-14,b14e542387e4a30d2d416b1d2e3ec51f4a6a65d9
222800,심텍,satellite,0.0,0.75,380502611818.87897,False,규칙 C 요건②③ 미충족,2025-05-30,2025-05-30,KRX all-stock screen download x ledger free_float,82ea035ef6f027b347b058f349b134bf7238fa7d6021e8f5eabdf4615e732ccf,66f99b6ab0cba8150f39188874633e60bc1c622d0eaa0d921e8275f16d765815,2547b98f7194bf588fccc4c5f311b7eb5b607e327477d0ca34e8cab4c90669f1,8100f0330e0a5084ba31e4e7225a400de757cb1ee135e208595cd4057a83da07,2025-03-18,b14e542387e4a30d2d416b1d2e3ec51f4a6a65d9
253590,네오셈,satellite,0.02,0.9,170457233993.448,False,규칙 C 요건②③ 미충족,2025-05-30,2025-05-30,KRX all-stock screen download x ledger free_float,82ea035ef6f027b347b058f349b134bf7238fa7d6021e8f5eabdf4615e732ccf,66f99b6ab0cba8150f39188874633e60bc1c622d0eaa0d921e8275f16d765815,2547b98f7194bf588fccc4c5f311b7eb5b607e327477d0ca34e8cab4c90669f1,8100f0330e0a5084ba31e4e7225a400de757cb1ee135e208595cd4057a83da07,2025-03-18,b14e542387e4a30d2d416b1d2e3ec51f4a6a65d9
281820,케이씨텍,core,0.0,0.6,225404309923.37,True,,2025-05-30,2025-05-30,KRX all-stock screen download x ledger free_float,82ea035ef6f027b347b058f349b134bf7238fa7d6021e8f5eabdf4615e732ccf,66f99b6ab0cba8150f39188874633e60bc1c622d0eaa0d921e8275f16d765815,2547b98f7194bf588fccc4c5f311b7eb5b607e327477d0ca34e8cab4c90669f1,8100f0330e0a5084ba31e4e7225a400de757cb1ee135e208595cd4057a83da07,2025-03-18,b14e542387e4a30d2d416b1d2e3ec51f4a6a65d9
322310,오로스테크놀로지,satellite,0.02,0.8,84095577205.89,False,ADV60<10억;규칙 C 요건②③ 미충족,2025-05-30,2025-05-30,KRX all-stock screen download x ledger free_float,82ea035ef6f027b347b058f349b134bf7238fa7d6021e8f5eabdf4615e732ccf,66f99b6ab0cba8150f39188874633e60bc1c622d0eaa0d921e8275f16d765815,2547b98f7194bf588fccc4c5f311b7eb5b607e327477d0ca34e8cab4c90669f1,8100f0330e0a5084ba31e4e7225a400de757cb1ee135e208595cd4057a83da07,2025-03-12,b14e542387e4a30d2d416b1d2e3ec51f4a6a65d9
348210,넥스틴,core,0.05,0.65,399594542250.75,True,,2025-05-30,2025-05-30,KRX all-stock screen download x ledger free_float,82ea035ef6f027b347b058f349b134bf7238fa7d6021e8f5eabdf4615e732ccf,66f99b6ab0cba8150f39188874633e60bc1c622d0eaa0d921e8275f16d765815,2547b98f7194bf588fccc4c5f311b7eb5b607e327477d0ca34e8cab4c90669f1,8100f0330e0a5084ba31e4e7225a400de757cb1ee135e208595cd4057a83da07,2025-03-14,b14e542387e4a30d2d416b1d2e3ec51f4a6a65d9
353200,대덕전자,core,0.0,0.45,497754546742.6,True,,2025-05-30,2025-05-30,KRX all-stock screen download x ledger free_float,82ea035ef6f027b347b058f349b134bf7238fa7d6021e8f5eabdf4615e732ccf,66f99b6ab0cba8150f39188874633e60bc1c622d0eaa0d921e8275f16d765815,2547b98f7194bf588fccc4c5f311b7eb5b607e327477d0ca34e8cab4c90669f1,8100f0330e0a5084ba31e4e7225a400de757cb1ee135e208595cd4057a83da07,2025-03-19,b14e542387e4a30d2d416b1d2e3ec51f4a6a65d9
357780,솔브레인,satellite,0.05,0.7,678084978772.3201,False,규칙 C 요건②③ 미충족,2025-05-30,2025-05-30,KRX all-stock screen download x ledger free_float,82ea035ef6f027b347b058f349b134bf7238fa7d6021e8f5eabdf4615e732ccf,66f99b6ab0cba8150f39188874633e60bc1c622d0eaa0d921e8275f16d765815,2547b98f7194bf588fccc4c5f311b7eb5b607e327477d0ca34e8cab4c90669f1,8100f0330e0a5084ba31e4e7225a400de757cb1ee135e208595cd4057a83da07,2025-03-17,b14e542387e4a30d2d416b1d2e3ec51f4a6a65d9
394280,오픈엣지테크놀로지,core,0.1,0.2,192374083650.672,True,,2025-05-30,2025-05-30,KRX all-stock screen download x ledger free_float,82ea035ef6f027b347b058f349b134bf7238fa7d6021e8f5eabdf4615e732ccf,66f99b6ab0cba8150f39188874633e60bc1c622d0eaa0d921e8275f16d765815,2547b98f7194bf588fccc4c5f311b7eb5b607e327477d0ca34e8cab4c90669f1,8100f0330e0a5084ba31e4e7225a400de757cb1ee135e208595cd4057a83da07,2025-03-20,b14e542387e4a30d2d416b1d2e3ec51f4a6a65d9
403870,HPSP,core,0.0,0.4,1042807353359.4,True,,2025-05-30,2025-05-30,KRX all-stock screen download x ledger free_float,82ea035ef6f027b347b058f349b134bf7238fa7d6021e8f5eabdf4615e732ccf,66f99b6ab0cba8150f39188874633e60bc1c622d0eaa0d921e8275f16d765815,2547b98f7194bf588fccc4c5f311b7eb5b607e327477d0ca34e8cab4c90669f1,8100f0330e0a5084ba31e4e7225a400de757cb1ee135e208595cd4057a83da07,2025-03-20,b14e542387e4a30d2d416b1d2e3ec51f4a6a65d9
425040,티이엠씨,satellite,0.0,0.8,88289815321.62,False,ADV60<10억;규칙 C 요건②③ 미충족,2025-05-30,2025-05-30,KRX all-stock screen download x ledger free_float,82ea035ef6f027b347b058f349b134bf7238fa7d6021e8f5eabdf4615e732ccf,66f99b6ab0cba8150f39188874633e60bc1c622d0eaa0d921e8275f16d765815,2547b98f7194bf588fccc4c5f311b7eb5b607e327477d0ca34e8cab4c90669f1,8100f0330e0a5084ba31e4e7225a400de757cb1ee135e208595cd4057a83da07,2025-03-18,b14e542387e4a30d2d416b1d2e3ec51f4a6a65d9
