ticker,name,group,exposure,mem_ratio,float_mcap,eligible,탈락사유,selection_date,ff_market_cap_asof,ff_market_cap_source,market_facts_sha256,market_facts_source_sha256,market_facts_mapping_sha256,market_facts_price_reference_sha256,free_float_asof,code_commit
042700,한미반도체,satellite,0.15,0.8,586279576402.28,True,,2022-11-30,2022-11-30,KRX all-stock screen download x ledger free_float,55c3447ef3ae3fc1f04aa0f067bedb193494808d7af4398e3ab25a3e203b0f44,de0b60a205cfe77129dd13404b362225334e8083119a661c75fb7964e2367a43,2547b98f7194bf588fccc4c5f311b7eb5b607e327477d0ca34e8cab4c90669f1,8100f0330e0a5084ba31e4e7225a400de757cb1ee135e208595cd4057a83da07,2022-03-10,b14e542387e4a30d2d416b1d2e3ec51f4a6a65d9
061970,LB세미콘,core,0.0,0.25,219540760593.12,True,,2022-11-30,2022-11-30,KRX all-stock screen download x ledger free_float,55c3447ef3ae3fc1f04aa0f067bedb193494808d7af4398e3ab25a3e203b0f44,de0b60a205cfe77129dd13404b362225334e8083119a661c75fb7964e2367a43,2547b98f7194bf588fccc4c5f311b7eb5b607e327477d0ca34e8cab4c90669f1,8100f0330e0a5084ba31e4e7225a400de757cb1ee135e208595cd4057a83da07,2022-03-18,b14e542387e4a30d2d416b1d2e3ec51f4a6a65d9
064290,인텍플러스,core,0.0,0.4,147735406196.35,True,,2022-11-30,2022-11-30,KRX all-stock screen download x ledger free_float,55c3447ef3ae3fc1f04aa0f067bedb193494808d7af4398e3ab25a3e203b0f44,de0b60a205cfe77129dd13404b362225334e8083119a661c75fb7964e2367a43,2547b98f7194bf588fccc4c5f311b7eb5b607e327477d0ca34e8cab4c90669f1,8100f0330e0a5084ba31e4e7225a400de757cb1ee135e208595cd4057a83da07,2022-03-21,b14e542387e4a30d2d416b1d2e3ec51f4a6a65d9
067310,하나마이크론,core,0.0,0.6,373054381522.56,True,,2022-11-30,2022-11-30,KRX all-stock screen download x ledger free_float,55c3447ef3ae3fc1f04aa0f067bedb193494808d7af4398e3ab25a3e203b0f44,de0b60a205cfe77129dd13404b362225334e8083119a661c75fb7964e2367a43,2547b98f7194bf588fccc4c5f311b7eb5b607e327477d0ca34e8cab4c90669f1,8100f0330e0a5084ba31e4e7225a400de757cb1ee135e208595cd4057a83da07,2022-03-22,b14e542387e4a30d2d416b1d2e3ec51f4a6a65d9
086390,유니테스트,core,0.0,0.55,206081187379.86002,True,,2022-11-30,2022-11-30,KRX all-stock screen download x ledger free_float,55c3447ef3ae3fc1f04aa0f067bedb193494808d7af4398e3ab25a3e203b0f44,de0b60a205cfe77129dd13404b362225334e8083119a661c75fb7964e2367a43,2547b98f7194bf588fccc4c5f311b7eb5b607e327477d0ca34e8cab4c90669f1,8100f0330e0a5084ba31e4e7225a400de757cb1ee135e208595cd4057a83da07,2022-03-18,b14e542387e4a30d2d416b1d2e3ec51f4a6a65d9
089030,테크윙,satellite,0.0,0.8,201946654523.88,False,규칙 C 요건②③ 미충족,2022-11-30,2022-11-30,KRX all-stock screen download x ledger free_float,55c3447ef3ae3fc1f04aa0f067bedb193494808d7af4398e3ab25a3e203b0f44,de0b60a205cfe77129dd13404b362225334e8083119a661c75fb7964e2367a43,2547b98f7194bf588fccc4c5f311b7eb5b607e327477d0ca34e8cab4c90669f1,8100f0330e0a5084ba31e4e7225a400de757cb1ee135e208595cd4057a83da07,2022-03-18,b14e542387e4a30d2d416b1d2e3ec51f4a6a65d9
095340,ISC,core,0.0,0.55,372437764691.51996,True,,2022-11-30,2022-11-30,KRX all-stock screen download x ledger free_float,55c3447ef3ae3fc1f04aa0f067bedb193494808d7af4398e3ab25a3e203b0f44,de0b60a205cfe77129dd13404b362225334e8083119a661c75fb7964e2367a43,2547b98f7194bf588fccc4c5f311b7eb5b607e327477d0ca34e8cab4c90669f1,8100f0330e0a5084ba31e4e7225a400de757cb1ee135e208595cd4057a83da07,2022-03-23,b14e542387e4a30d2d416b1d2e3ec51f4a6a65d9
102710,이엔에프테크놀로지,core,0.0,0.65,212846250087.9,True,,2022-11-30,2022-11-30,KRX all-stock screen download x ledger free_float,55c3447ef3ae3fc1f04aa0f067bedb193494808d7af4398e3ab25a3e203b0f44,de0b60a205cfe77129dd13404b362225334e8083119a661c75fb7964e2367a43,2547b98f7194bf588fccc4c5f311b7eb5b607e327477d0ca34e8cab4c90669f1,8100f0330e0a5084ba31e4e7225a400de757cb1ee135e208595cd4057a83da07,2022-03-21,b14e542387e4a30d2d416b1d2e3ec51f4a6a65d9
104830,원익머트리얼즈,core,0.0,0.6,218432213120.0,True,,2022-11-30,2022-11-30,KRX all-stock screen download x ledger free_float,55c3447ef3ae3fc1f04aa0f067bedb193494808d7af4398e3ab25a3e203b0f44,de0b60a205cfe77129dd13404b362225334e8083119a661c75fb7964e2367a43,2547b98f7194bf588fccc4c5f311b7eb5b607e327477d0ca34e8cab4c90669f1,8100f0330e0a5084ba31e4e7225a400de757cb1ee135e208595cd4057a83da07,2022-03-21,b14e542387e4a30d2d416b1d2e3ec51f4a6a65d9
131290,티에스이,core,0.0,0.6,206460687370.68,True,,2022-11-30,2022-11-30,KRX all-stock screen download x ledger free_float,55c3447ef3ae3fc1f04aa0f067bedb193494808d7af4398e3ab25a3e203b0f44,de0b60a205cfe77129dd13404b362225334e8083119a661c75fb7964e2367a43,2547b98f7194bf588fccc4c5f311b7eb5b607e327477d0ca34e8cab4c90669f1,8100f0330e0a5084ba31e4e7225a400de757cb1ee135e208595cd4057a83da07,2022-03-17,b14e542387e4a30d2d416b1d2e3ec51f4a6a65d9
166090,하나머티리얼즈,core,0.0,0.5,372981447018.92,True,,2022-11-30,2022-11-30,KRX all-stock screen download x ledger free_float,55c3447ef3ae3fc1f04aa0f067bedb193494808d7af4398e3ab25a3e203b0f44,de0b60a205cfe77129dd13404b362225334e8083119a661c75fb7964e2367a43,2547b98f7194bf588fccc4c5f311b7eb5b607e327477d0ca34e8cab4c90669f1,8100f0330e0a5084ba31e4e7225a400de757cb1ee135e208595cd4057a83da07,2022-03-11,b14e542387e4a30d2d416b1d2e3ec51f4a6a65d9
195870,해성디에스,core,0.0,0.35,457230555000.0,True,,2022-11-30,2022-11-30,KRX all-stock screen download x ledger free_float,55c3447ef3ae3fc1f04aa0f067bedb193494808d7af4398e3ab25a3e203b0f44,de0b60a205cfe77129dd13404b362225334e8083119a661c75fb7964e2367a43,2547b98f7194bf588fccc4c5f311b7eb5b607e327477d0ca34e8cab4c90669f1,8100f0330e0a5084ba31e4e7225a400de757cb1ee135e208595cd4057a83da07,2022-03-21,b14e542387e4a30d2d416b1d2e3ec51f4a6a65d9
222800,심텍,satellite,0.0,0.75,702949901271.11,False,규칙 C 요건②③ 미충족,2022-11-30,2022-11-30,KRX all-stock screen download x ledger free_float,55c3447ef3ae3fc1f04aa0f067bedb193494808d7af4398e3ab25a3e203b0f44,de0b60a205cfe77129dd13404b362225334e8083119a661c75fb7964e2367a43,2547b98f7194bf588fccc4c5f311b7eb5b607e327477d0ca34e8cab4c90669f1,8100f0330e0a5084ba31e4e7225a400de757cb1ee135e208595cd4057a83da07,2022-03-21,b14e542387e4a30d2d416b1d2e3ec51f4a6a65d9
253590,네오셈,satellite,0.0,0.9,41243047840.512,False,ADV60<10억;규칙 C 요건②③ 미충족,2022-11-30,2022-11-30,KRX all-stock screen download x ledger free_float,55c3447ef3ae3fc1f04aa0f067bedb193494808d7af4398e3ab25a3e203b0f44,de0b60a205cfe77129dd13404b362225334e8083119a661c75fb7964e2367a43,2547b98f7194bf588fccc4c5f311b7eb5b607e327477d0ca34e8cab4c90669f1,8100f0330e0a5084ba31e4e7225a400de757cb1ee135e208595cd4057a83da07,2022-03-21,b14e542387e4a30d2d416b1d2e3ec51f4a6a65d9
281820,케이씨텍,core,0.0,0.6,170593288034.4,False,ADV60<10억,2022-11-30,2022-11-30,KRX all-stock screen download x ledger free_float,55c3447ef3ae3fc1f04aa0f067bedb193494808d7af4398e3ab25a3e203b0f44,de0b60a205cfe77129dd13404b362225334e8083119a661c75fb7964e2367a43,2547b98f7194bf588fccc4c5f311b7eb5b607e327477d0ca34e8cab4c90669f1,8100f0330e0a5084ba31e4e7225a400de757cb1ee135e208595cd4057a83da07,2022-03-21,b14e542387e4a30d2d416b1d2e3ec51f4a6a65d9
322310,오로스테크놀로지,satellite,0.0,0.8,69358400521.22,False,규칙 C 요건②③ 미충족,2022-11-30,2022-11-30,KRX all-stock screen download x ledger free_float,55c3447ef3ae3fc1f04aa0f067bedb193494808d7af4398e3ab25a3e203b0f44,de0b60a205cfe77129dd13404b362225334e8083119a661c75fb7964e2367a43,2547b98f7194bf588fccc4c5f311b7eb5b607e327477d0ca34e8cab4c90669f1,8100f0330e0a5084ba31e4e7225a400de757cb1ee135e208595cd4057a83da07,2022-03-18,b14e542387e4a30d2d416b1d2e3ec51f4a6a65d9
348210,넥스틴,core,0.0,0.65,392364842786.27997,True,,2022-11-30,2022-11-30,KRX all-stock screen download x ledger free_float,55c3447ef3ae3fc1f04aa0f067bedb193494808d7af4398e3ab25a3e203b0f44,de0b60a205cfe77129dd13404b362225334e8083119a661c75fb7964e2367a43,2547b98f7194bf588fccc4c5f311b7eb5b607e327477d0ca34e8cab4c90669f1,8100f0330e0a5084ba31e4e7225a400de757cb1ee135e208595cd4057a83da07,2022-03-21,b14e542387e4a30d2d416b1d2e3ec51f4a6a65d9
353200,대덕전자,core,0.0,0.45,769741743924.0,True,,2022-11-30,2022-11-30,KRX all-stock screen download x ledger free_float,55c3447ef3ae3fc1f04aa0f067bedb193494808d7af4398e3ab25a3e203b0f44,de0b60a205cfe77129dd13404b362225334e8083119a661c75fb7964e2367a43,2547b98f7194bf588fccc4c5f311b7eb5b607e327477d0ca34e8cab4c90669f1,8100f0330e0a5084ba31e4e7225a400de757cb1ee135e208595cd4057a83da07,2022-03-16,b14e542387e4a30d2d416b1d2e3ec51f4a6a65d9
357780,솔브레인,satellite,0.0,0.7,892955807745.0199,False,규칙 C 요건②③ 미충족,2022-11-30,2022-11-30,KRX all-stock screen download x ledger free_float,55c3447ef3ae3fc1f04aa0f067bedb193494808d7af4398e3ab25a3e203b0f44,de0b60a205cfe77129dd13404b362225334e8083119a661c75fb7964e2367a43,2547b98f7194bf588fccc4c5f311b7eb5b607e327477d0ca34e8cab4c90669f1,8100f0330e0a5084ba31e4e7225a400de757cb1ee135e208595cd4057a83da07,2022-03-21,b14e542387e4a30d2d416b1d2e3ec51f4a6a65d9
