ticker,name,group,exposure,mem_ratio,float_mcap,eligible,탈락사유,selection_date,ff_market_cap_asof,ff_market_cap_source,market_facts_sha256,market_facts_source_sha256,market_facts_mapping_sha256,market_facts_price_reference_sha256,free_float_asof,code_commit
042700,한미반도체,satellite,0.15,0.8,630031783596.48,True,,2022-05-31,2022-05-31,KRX all-stock screen download x ledger free_float,8ca404707a0a7c1275cdfd4a58503942e7c97ea71775564c66208d8eab32ae84,e9e31c4a9faa0b7fdb98a360709fa55ff79052715f1245a631bd0571569445ba,2547b98f7194bf588fccc4c5f311b7eb5b607e327477d0ca34e8cab4c90669f1,8100f0330e0a5084ba31e4e7225a400de757cb1ee135e208595cd4057a83da07,2022-03-10,3bfa40002d306edc5ab775fea1880ad367162203
061970,LB세미콘,core,0.0,0.25,302767169835.6,True,,2022-05-31,2022-05-31,KRX all-stock screen download x ledger free_float,8ca404707a0a7c1275cdfd4a58503942e7c97ea71775564c66208d8eab32ae84,e9e31c4a9faa0b7fdb98a360709fa55ff79052715f1245a631bd0571569445ba,2547b98f7194bf588fccc4c5f311b7eb5b607e327477d0ca34e8cab4c90669f1,8100f0330e0a5084ba31e4e7225a400de757cb1ee135e208595cd4057a83da07,2022-03-18,3bfa40002d306edc5ab775fea1880ad367162203
064290,인텍플러스,core,0.0,0.4,286143059908.3,True,,2022-05-31,2022-05-31,KRX all-stock screen download x ledger free_float,8ca404707a0a7c1275cdfd4a58503942e7c97ea71775564c66208d8eab32ae84,e9e31c4a9faa0b7fdb98a360709fa55ff79052715f1245a631bd0571569445ba,2547b98f7194bf588fccc4c5f311b7eb5b607e327477d0ca34e8cab4c90669f1,8100f0330e0a5084ba31e4e7225a400de757cb1ee135e208595cd4057a83da07,2022-03-21,3bfa40002d306edc5ab775fea1880ad367162203
067310,하나마이크론,core,0.0,0.6,666661996609.76,True,,2022-05-31,2022-05-31,KRX all-stock screen download x ledger free_float,8ca404707a0a7c1275cdfd4a58503942e7c97ea71775564c66208d8eab32ae84,e9e31c4a9faa0b7fdb98a360709fa55ff79052715f1245a631bd0571569445ba,2547b98f7194bf588fccc4c5f311b7eb5b607e327477d0ca34e8cab4c90669f1,8100f0330e0a5084ba31e4e7225a400de757cb1ee135e208595cd4057a83da07,2022-03-22,3bfa40002d306edc5ab775fea1880ad367162203
086390,유니테스트,core,0.0,0.55,448106767907.37,True,,2022-05-31,2022-05-31,KRX all-stock screen download x ledger free_float,8ca404707a0a7c1275cdfd4a58503942e7c97ea71775564c66208d8eab32ae84,e9e31c4a9faa0b7fdb98a360709fa55ff79052715f1245a631bd0571569445ba,2547b98f7194bf588fccc4c5f311b7eb5b607e327477d0ca34e8cab4c90669f1,8100f0330e0a5084ba31e4e7225a400de757cb1ee135e208595cd4057a83da07,2022-03-18,3bfa40002d306edc5ab775fea1880ad367162203
089030,테크윙,satellite,0.0,0.8,327664970269.44,False,규칙 C 요건②③ 미충족,2022-05-31,2022-05-31,KRX all-stock screen download x ledger free_float,8ca404707a0a7c1275cdfd4a58503942e7c97ea71775564c66208d8eab32ae84,e9e31c4a9faa0b7fdb98a360709fa55ff79052715f1245a631bd0571569445ba,2547b98f7194bf588fccc4c5f311b7eb5b607e327477d0ca34e8cab4c90669f1,8100f0330e0a5084ba31e4e7225a400de757cb1ee135e208595cd4057a83da07,2022-03-18,3bfa40002d306edc5ab775fea1880ad367162203
095340,ISC,core,0.0,0.55,420050547109.47,True,,2022-05-31,2022-05-31,KRX all-stock screen download x ledger free_float,8ca404707a0a7c1275cdfd4a58503942e7c97ea71775564c66208d8eab32ae84,e9e31c4a9faa0b7fdb98a360709fa55ff79052715f1245a631bd0571569445ba,2547b98f7194bf588fccc4c5f311b7eb5b607e327477d0ca34e8cab4c90669f1,8100f0330e0a5084ba31e4e7225a400de757cb1ee135e208595cd4057a83da07,2022-03-23,3bfa40002d306edc5ab775fea1880ad367162203
102710,이엔에프테크놀로지,core,0.0,0.65,319499230693.5,True,,2022-05-31,2022-05-31,KRX all-stock screen download x ledger free_float,8ca404707a0a7c1275cdfd4a58503942e7c97ea71775564c66208d8eab32ae84,e9e31c4a9faa0b7fdb98a360709fa55ff79052715f1245a631bd0571569445ba,2547b98f7194bf588fccc4c5f311b7eb5b607e327477d0ca34e8cab4c90669f1,8100f0330e0a5084ba31e4e7225a400de757cb1ee135e208595cd4057a83da07,2022-03-21,3bfa40002d306edc5ab775fea1880ad367162203
104830,원익머트리얼즈,core,0.0,0.6,261570863360.0,True,,2022-05-31,2022-05-31,KRX all-stock screen download x ledger free_float,8ca404707a0a7c1275cdfd4a58503942e7c97ea71775564c66208d8eab32ae84,e9e31c4a9faa0b7fdb98a360709fa55ff79052715f1245a631bd0571569445ba,2547b98f7194bf588fccc4c5f311b7eb5b607e327477d0ca34e8cab4c90669f1,8100f0330e0a5084ba31e4e7225a400de757cb1ee135e208595cd4057a83da07,2022-03-21,3bfa40002d306edc5ab775fea1880ad367162203
131290,티에스이,core,0.0,0.6,429259990288.68,True,,2022-05-31,2022-05-31,KRX all-stock screen download x ledger free_float,8ca404707a0a7c1275cdfd4a58503942e7c97ea71775564c66208d8eab32ae84,e9e31c4a9faa0b7fdb98a360709fa55ff79052715f1245a631bd0571569445ba,2547b98f7194bf588fccc4c5f311b7eb5b607e327477d0ca34e8cab4c90669f1,8100f0330e0a5084ba31e4e7225a400de757cb1ee135e208595cd4057a83da07,2022-03-17,3bfa40002d306edc5ab775fea1880ad367162203
166090,하나머티리얼즈,core,0.0,0.5,683357188848.3201,True,,2022-05-31,2022-05-31,KRX all-stock screen download x ledger free_float,8ca404707a0a7c1275cdfd4a58503942e7c97ea71775564c66208d8eab32ae84,e9e31c4a9faa0b7fdb98a360709fa55ff79052715f1245a631bd0571569445ba,2547b98f7194bf588fccc4c5f311b7eb5b607e327477d0ca34e8cab4c90669f1,8100f0330e0a5084ba31e4e7225a400de757cb1ee135e208595cd4057a83da07,2022-03-11,3bfa40002d306edc5ab775fea1880ad367162203
195870,해성디에스,core,0.0,0.35,785373480000.0,True,,2022-05-31,2022-05-31,KRX all-stock screen download x ledger free_float,8ca404707a0a7c1275cdfd4a58503942e7c97ea71775564c66208d8eab32ae84,e9e31c4a9faa0b7fdb98a360709fa55ff79052715f1245a631bd0571569445ba,2547b98f7194bf588fccc4c5f311b7eb5b607e327477d0ca34e8cab4c90669f1,8100f0330e0a5084ba31e4e7225a400de757cb1ee135e208595cd4057a83da07,2022-03-21,3bfa40002d306edc5ab775fea1880ad367162203
222800,심텍,satellite,0.0,0.75,1083095014043.1,False,규칙 C 요건②③ 미충족,2022-05-31,2022-05-31,KRX all-stock screen download x ledger free_float,8ca404707a0a7c1275cdfd4a58503942e7c97ea71775564c66208d8eab32ae84,e9e31c4a9faa0b7fdb98a360709fa55ff79052715f1245a631bd0571569445ba,2547b98f7194bf588fccc4c5f311b7eb5b607e327477d0ca34e8cab4c90669f1,8100f0330e0a5084ba31e4e7225a400de757cb1ee135e208595cd4057a83da07,2022-03-21,3bfa40002d306edc5ab775fea1880ad367162203
253590,네오셈,satellite,0.0,0.9,53886005958.287994,False,규칙 C 요건②③ 미충족,2022-05-31,2022-05-31,KRX all-stock screen download x ledger free_float,8ca404707a0a7c1275cdfd4a58503942e7c97ea71775564c66208d8eab32ae84,e9e31c4a9faa0b7fdb98a360709fa55ff79052715f1245a631bd0571569445ba,2547b98f7194bf588fccc4c5f311b7eb5b607e327477d0ca34e8cab4c90669f1,8100f0330e0a5084ba31e4e7225a400de757cb1ee135e208595cd4057a83da07,2022-03-21,3bfa40002d306edc5ab775fea1880ad367162203
281820,케이씨텍,core,0.0,0.6,207813641787.36,False,ADV60<10억,2022-05-31,2022-05-31,KRX all-stock screen download x ledger free_float,8ca404707a0a7c1275cdfd4a58503942e7c97ea71775564c66208d8eab32ae84,e9e31c4a9faa0b7fdb98a360709fa55ff79052715f1245a631bd0571569445ba,2547b98f7194bf588fccc4c5f311b7eb5b607e327477d0ca34e8cab4c90669f1,8100f0330e0a5084ba31e4e7225a400de757cb1ee135e208595cd4057a83da07,2022-03-21,3bfa40002d306edc5ab775fea1880ad367162203
322310,오로스테크놀로지,satellite,0.0,0.8,89875998103.06,False,ADV60<10억;규칙 C 요건②③ 미충족,2022-05-31,2022-05-31,KRX all-stock screen download x ledger free_float,8ca404707a0a7c1275cdfd4a58503942e7c97ea71775564c66208d8eab32ae84,e9e31c4a9faa0b7fdb98a360709fa55ff79052715f1245a631bd0571569445ba,2547b98f7194bf588fccc4c5f311b7eb5b607e327477d0ca34e8cab4c90669f1,8100f0330e0a5084ba31e4e7225a400de757cb1ee135e208595cd4057a83da07,2022-03-18,3bfa40002d306edc5ab775fea1880ad367162203
348210,넥스틴,core,0.0,0.65,487195866716.4,True,,2022-05-31,2022-05-31,KRX all-stock screen download x ledger free_float,8ca404707a0a7c1275cdfd4a58503942e7c97ea71775564c66208d8eab32ae84,e9e31c4a9faa0b7fdb98a360709fa55ff79052715f1245a631bd0571569445ba,2547b98f7194bf588fccc4c5f311b7eb5b607e327477d0ca34e8cab4c90669f1,8100f0330e0a5084ba31e4e7225a400de757cb1ee135e208595cd4057a83da07,2022-03-21,3bfa40002d306edc5ab775fea1880ad367162203
353200,대덕전자,core,0.0,0.45,1109821609235.25,True,,2022-05-31,2022-05-31,KRX all-stock screen download x ledger free_float,8ca404707a0a7c1275cdfd4a58503942e7c97ea71775564c66208d8eab32ae84,e9e31c4a9faa0b7fdb98a360709fa55ff79052715f1245a631bd0571569445ba,2547b98f7194bf588fccc4c5f311b7eb5b607e327477d0ca34e8cab4c90669f1,8100f0330e0a5084ba31e4e7225a400de757cb1ee135e208595cd4057a83da07,2022-03-16,3bfa40002d306edc5ab775fea1880ad367162203
357780,솔브레인,satellite,0.0,0.7,1148145900150.7998,False,규칙 C 요건②③ 미충족,2022-05-31,2022-05-31,KRX all-stock screen download x ledger free_float,8ca404707a0a7c1275cdfd4a58503942e7c97ea71775564c66208d8eab32ae84,e9e31c4a9faa0b7fdb98a360709fa55ff79052715f1245a631bd0571569445ba,2547b98f7194bf588fccc4c5f311b7eb5b607e327477d0ca34e8cab4c90669f1,8100f0330e0a5084ba31e4e7225a400de757cb1ee135e208595cd4057a83da07,2022-03-21,3bfa40002d306edc5ab775fea1880ad367162203
