ticker,name,disclosed_at,fiscal_year,sector,hbm_massproduction,hbm_exposure,mem_ratio,process_confirmed,committee_ok,free_float,source,admin_issue,_주요제품,_핸도버2026bucket
102710,이엔에프테크놀로지,2020-03-31,2019,기타 화학제품 제조업,,,,,,0.6426,HBM_value_33 CSV(유동비율(대용:익년Q1)) + DART FY2019 사업보고서 판정 TODO,False,LCD/반도체용 케미칼,
102710,이엔에프테크놀로지,2021-03-31,2020,기타 화학제품 제조업,,,,,,0.644,HBM_value_33 CSV(유동비율) + DART FY2020 사업보고서 판정 TODO,False,LCD/반도체용 케미칼,
102710,이엔에프테크놀로지,2022-03-31,2021,기타 화학제품 제조업,,,,,,0.6435,HBM_value_33 CSV(유동비율) + DART FY2021 사업보고서 판정 TODO,False,LCD/반도체용 케미칼,
102710,이엔에프테크놀로지,2023-03-31,2022,기타 화학제품 제조업,,,,,,0.6436,HBM_value_33 CSV(유동비율) + DART FY2022 사업보고서 판정 TODO,False,LCD/반도체용 케미칼,
102710,이엔에프테크놀로지,2024-03-31,2023,기타 화학제품 제조업,,,,,,0.6436,HBM_value_33 CSV(유동비율) + DART FY2023 사업보고서 판정 TODO,False,LCD/반도체용 케미칼,
102710,이엔에프테크놀로지,2025-03-31,2024,기타 화학제품 제조업,,,,,,0.644,HBM_value_33 CSV(유동비율) + DART FY2024 사업보고서 판정 TODO,False,LCD/반도체용 케미칼,
102710,이엔에프테크놀로지,2026-03-31,2025,기타 화학제품 제조업,,,,,,0.6453,HBM_value_33 CSV(유동비율) + DART FY2025 사업보고서 판정 TODO,False,LCD/반도체용 케미칼,
104830,원익머트리얼즈,2020-03-31,2019,기초 화학물질 제조업,,,,,,0.5431,HBM_value_33 CSV(유동비율(대용:익년Q1)) + DART FY2019 사업보고서 판정 TODO,False,"저메인가스,디실란,아산화질소,암모니아 등",
104830,원익머트리얼즈,2021-03-31,2020,기초 화학물질 제조업,,,,,,0.5431,HBM_value_33 CSV(유동비율) + DART FY2020 사업보고서 판정 TODO,False,"저메인가스,디실란,아산화질소,암모니아 등",
104830,원익머트리얼즈,2022-03-31,2021,기초 화학물질 제조업,,,,,,0.5431,HBM_value_33 CSV(유동비율) + DART FY2021 사업보고서 판정 TODO,False,"저메인가스,디실란,아산화질소,암모니아 등",
104830,원익머트리얼즈,2023-03-31,2022,기초 화학물질 제조업,,,,,,0.5429,HBM_value_33 CSV(유동비율) + DART FY2022 사업보고서 판정 TODO,False,"저메인가스,디실란,아산화질소,암모니아 등",
104830,원익머트리얼즈,2024-03-31,2023,기초 화학물질 제조업,,,,,,0.5429,HBM_value_33 CSV(유동비율) + DART FY2023 사업보고서 판정 TODO,False,"저메인가스,디실란,아산화질소,암모니아 등",
104830,원익머트리얼즈,2025-03-31,2024,기초 화학물질 제조업,,,,,,0.5431,HBM_value_33 CSV(유동비율) + DART FY2024 사업보고서 판정 TODO,False,"저메인가스,디실란,아산화질소,암모니아 등",
104830,원익머트리얼즈,2026-03-31,2025,기초 화학물질 제조업,,,,,,0.5428,HBM_value_33 CSV(유동비율) + DART FY2025 사업보고서 판정 TODO,False,"저메인가스,디실란,아산화질소,암모니아 등",
112290,와이씨켐,2022-03-31,2021,기타 화학제품 제조업,,,,,,,HBM_value_33 CSV(유동비율(결측)) + DART FY2021 사업보고서 판정 TODO,False,반도체 및 디스플레이용 화학소재,satellite
112290,와이씨켐,2023-03-31,2022,기타 화학제품 제조업,,,,,,0.5991,HBM_value_33 CSV(유동비율) + DART FY2022 사업보고서 판정 TODO,False,반도체 및 디스플레이용 화학소재,satellite
112290,와이씨켐,2024-03-31,2023,기타 화학제품 제조업,,,,,,0.5991,HBM_value_33 CSV(유동비율) + DART FY2023 사업보고서 판정 TODO,False,반도체 및 디스플레이용 화학소재,satellite
112290,와이씨켐,2025-03-31,2024,기타 화학제품 제조업,,,,,,0.5991,HBM_value_33 CSV(유동비율) + DART FY2024 사업보고서 판정 TODO,False,반도체 및 디스플레이용 화학소재,satellite
112290,와이씨켐,2026-03-31,2025,기타 화학제품 제조업,,,,,,0.5991,HBM_value_33 CSV(유동비율) + DART FY2025 사업보고서 판정 TODO,False,반도체 및 디스플레이용 화학소재,satellite
131290,티에스이,2020-03-31,2019,"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외",,,,,,0.3649,HBM_value_33 CSV(유동비율(대용:익년Q1)) + DART FY2019 사업보고서 판정 TODO,False,"Probe Card, Test Interface Board, OLED Test Equipment, Test Socket",
131290,티에스이,2021-03-31,2020,"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외",,,,,,0.4384,HBM_value_33 CSV(유동비율) + DART FY2020 사업보고서 판정 TODO,False,"Probe Card, Test Interface Board, OLED Test Equipment, Test Socket",
131290,티에스이,2022-03-31,2021,"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외",,,,,,0.4476,HBM_value_33 CSV(유동비율) + DART FY2021 사업보고서 판정 TODO,False,"Probe Card, Test Interface Board, OLED Test Equipment, Test Socket",
131290,티에스이,2023-03-31,2022,"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외",,,,,,0.4707,HBM_value_33 CSV(유동비율) + DART FY2022 사업보고서 판정 TODO,False,"Probe Card, Test Interface Board, OLED Test Equipment, Test Socket",
131290,티에스이,2024-03-31,2023,"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외",,,,,,0.4548,HBM_value_33 CSV(유동비율) + DART FY2023 사업보고서 판정 TODO,False,"Probe Card, Test Interface Board, OLED Test Equipment, Test Socket",
131290,티에스이,2025-03-31,2024,"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외",,,,,,0.4718,HBM_value_33 CSV(유동비율) + DART FY2024 사업보고서 판정 TODO,False,"Probe Card, Test Interface Board, OLED Test Equipment, Test Socket",
131290,티에스이,2026-03-31,2025,"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외",,,,,,0.4963,HBM_value_33 CSV(유동비율) + DART FY2025 사업보고서 판정 TODO,False,"Probe Card, Test Interface Board, OLED Test Equipment, Test Socket",
166090,하나머티리얼즈,2020-03-31,2019,반도체 제조업,,,,,,0.5385,HBM_value_33 CSV(유동비율(대용:익년Q1)) + DART FY2019 사업보고서 판정 TODO,False,"실리콘부품, 세라믹부품, 특수가스",
166090,하나머티리얼즈,2021-03-31,2020,반도체 제조업,,,,,,0.5393,HBM_value_33 CSV(유동비율) + DART FY2020 사업보고서 판정 TODO,False,"실리콘부품, 세라믹부품, 특수가스",
166090,하나머티리얼즈,2022-03-31,2021,반도체 제조업,,,,,,0.5372,HBM_value_33 CSV(유동비율) + DART FY2021 사업보고서 판정 TODO,False,"실리콘부품, 세라믹부품, 특수가스",
166090,하나머티리얼즈,2023-03-31,2022,반도체 제조업,,,,,,0.5365,HBM_value_33 CSV(유동비율) + DART FY2022 사업보고서 판정 TODO,False,"실리콘부품, 세라믹부품, 특수가스",
166090,하나머티리얼즈,2024-03-31,2023,반도체 제조업,,,,,,0.5366,HBM_value_33 CSV(유동비율) + DART FY2023 사업보고서 판정 TODO,False,"실리콘부품, 세라믹부품, 특수가스",
166090,하나머티리얼즈,2025-03-31,2024,반도체 제조업,,,,,,0.5331,HBM_value_33 CSV(유동비율) + DART FY2024 사업보고서 판정 TODO,False,"실리콘부품, 세라믹부품, 특수가스",
166090,하나머티리얼즈,2026-03-31,2025,반도체 제조업,,,,,,0.5294,HBM_value_33 CSV(유동비율) + DART FY2025 사업보고서 판정 TODO,False,"실리콘부품, 세라믹부품, 특수가스",
195870,해성디에스,2020-03-31,2019,전자부품 제조업,,,,,,0.6268,HBM_value_33 CSV(유동비율(대용:익년Q1)) + DART FY2019 사업보고서 판정 TODO,False,반도체 패키지용 Substrate,
195870,해성디에스,2021-03-31,2020,전자부품 제조업,,,,,,0.6374,HBM_value_33 CSV(유동비율) + DART FY2020 사업보고서 판정 TODO,False,반도체 패키지용 Substrate,
195870,해성디에스,2022-03-31,2021,전자부품 제조업,,,,,,0.6381,HBM_value_33 CSV(유동비율) + DART FY2021 사업보고서 판정 TODO,False,반도체 패키지용 Substrate,
195870,해성디에스,2023-03-31,2022,전자부품 제조업,,,,,,0.6381,HBM_value_33 CSV(유동비율) + DART FY2022 사업보고서 판정 TODO,False,반도체 패키지용 Substrate,
195870,해성디에스,2024-03-31,2023,전자부품 제조업,,,,,,0.6369,HBM_value_33 CSV(유동비율) + DART FY2023 사업보고서 판정 TODO,False,반도체 패키지용 Substrate,
195870,해성디에스,2025-03-31,2024,전자부품 제조업,,,,,,0.6369,HBM_value_33 CSV(유동비율) + DART FY2024 사업보고서 판정 TODO,False,반도체 패키지용 Substrate,
195870,해성디에스,2026-03-31,2025,전자부품 제조업,,,,,,0.6369,HBM_value_33 CSV(유동비율) + DART FY2025 사업보고서 판정 TODO,False,반도체 패키지용 Substrate,
222800,심텍,2020-03-31,2019,전자부품 제조업,,,,,,0.55,HBM_value_33 CSV(유동비율(대용:익년Q1)) + DART FY2019 사업보고서 판정 TODO,False,반도체용 인쇄회로기판,
222800,심텍,2021-03-31,2020,전자부품 제조업,,,,,,0.6427,HBM_value_33 CSV(유동비율) + DART FY2020 사업보고서 판정 TODO,False,반도체용 인쇄회로기판,
222800,심텍,2022-03-31,2021,전자부품 제조업,,,,,,0.6667,HBM_value_33 CSV(유동비율) + DART FY2021 사업보고서 판정 TODO,False,반도체용 인쇄회로기판,
222800,심텍,2023-03-31,2022,전자부품 제조업,,,,,,0.667,HBM_value_33 CSV(유동비율) + DART FY2022 사업보고서 판정 TODO,False,반도체용 인쇄회로기판,
222800,심텍,2024-03-31,2023,전자부품 제조업,,,,,,0.6674,HBM_value_33 CSV(유동비율) + DART FY2023 사업보고서 판정 TODO,False,반도체용 인쇄회로기판,
222800,심텍,2025-03-31,2024,전자부품 제조업,,,,,,0.6677,HBM_value_33 CSV(유동비율) + DART FY2024 사업보고서 판정 TODO,False,반도체용 인쇄회로기판,
222800,심텍,2026-03-31,2025,전자부품 제조업,,,,,,0.667,HBM_value_33 CSV(유동비율) + DART FY2025 사업보고서 판정 TODO,False,반도체용 인쇄회로기판,
253590,네오셈,2020-03-31,2019,특수 목적용 기계 제조업,,,,,,0.3459,HBM_value_33 CSV(유동비율(대용:익년Q1)) + DART FY2019 사업보고서 판정 TODO,False,반도체 검사장비,
253590,네오셈,2021-03-31,2020,특수 목적용 기계 제조업,,,,,,0.3169,HBM_value_33 CSV(유동비율) + DART FY2020 사업보고서 판정 TODO,False,반도체 검사장비,
253590,네오셈,2022-03-31,2021,특수 목적용 기계 제조업,,,,,,0.3192,HBM_value_33 CSV(유동비율) + DART FY2021 사업보고서 판정 TODO,False,반도체 검사장비,
253590,네오셈,2023-03-31,2022,특수 목적용 기계 제조업,,,,,,0.292,HBM_value_33 CSV(유동비율) + DART FY2022 사업보고서 판정 TODO,False,반도체 검사장비,
253590,네오셈,2024-03-31,2023,특수 목적용 기계 제조업,,,,,,0.3733,HBM_value_33 CSV(유동비율) + DART FY2023 사업보고서 판정 TODO,False,반도체 검사장비,
253590,네오셈,2025-03-31,2024,특수 목적용 기계 제조업,,,,,,0.4138,HBM_value_33 CSV(유동비율) + DART FY2024 사업보고서 판정 TODO,False,반도체 검사장비,
253590,네오셈,2026-03-31,2025,특수 목적용 기계 제조업,,,,,,0.4138,HBM_value_33 CSV(유동비율) + DART FY2025 사업보고서 판정 TODO,False,반도체 검사장비,
281820,케이씨텍,2020-03-31,2019,"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외",,,,,,0.487,HBM_value_33 CSV(유동비율(대용:익년Q1)) + DART FY2019 사업보고서 판정 TODO,False,"반도체, 디스플레이 제조 장비",
281820,케이씨텍,2021-03-31,2020,"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외",,,,,,0.5282,HBM_value_33 CSV(유동비율) + DART FY2020 사업보고서 판정 TODO,False,"반도체, 디스플레이 제조 장비",
281820,케이씨텍,2022-03-31,2021,"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외",,,,,,0.4956,HBM_value_33 CSV(유동비율) + DART FY2021 사업보고서 판정 TODO,False,"반도체, 디스플레이 제조 장비",
281820,케이씨텍,2023-03-31,2022,"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외",,,,,,0.4575,HBM_value_33 CSV(유동비율) + DART FY2022 사업보고서 판정 TODO,False,"반도체, 디스플레이 제조 장비",
281820,케이씨텍,2024-03-31,2023,"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외",,,,,,0.4575,HBM_value_33 CSV(유동비율) + DART FY2023 사업보고서 판정 TODO,False,"반도체, 디스플레이 제조 장비",
281820,케이씨텍,2025-03-31,2024,"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외",,,,,,0.4474,HBM_value_33 CSV(유동비율) + DART FY2024 사업보고서 판정 TODO,False,"반도체, 디스플레이 제조 장비",
281820,케이씨텍,2026-03-31,2025,"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외",,,,,,0.4081,HBM_value_33 CSV(유동비율) + DART FY2025 사업보고서 판정 TODO,False,"반도체, 디스플레이 제조 장비",
322310,오로스테크놀로지,2020-03-31,2019,특수 목적용 기계 제조업,,,,,,,HBM_value_33 CSV(유동비율(결측)) + DART FY2019 사업보고서 판정 TODO,False,반도체 Overlay 계측 장비,
322310,오로스테크놀로지,2021-03-31,2020,특수 목적용 기계 제조업,,,,,,0.2645,HBM_value_33 CSV(유동비율) + DART FY2020 사업보고서 판정 TODO,False,반도체 Overlay 계측 장비,
322310,오로스테크놀로지,2022-03-31,2021,특수 목적용 기계 제조업,,,,,,0.4762,HBM_value_33 CSV(유동비율) + DART FY2021 사업보고서 판정 TODO,False,반도체 Overlay 계측 장비,
322310,오로스테크놀로지,2023-03-31,2022,특수 목적용 기계 제조업,,,,,,0.4547,HBM_value_33 CSV(유동비율) + DART FY2022 사업보고서 판정 TODO,False,반도체 Overlay 계측 장비,
322310,오로스테크놀로지,2024-03-31,2023,특수 목적용 기계 제조업,,,,,,0.4492,HBM_value_33 CSV(유동비율) + DART FY2023 사업보고서 판정 TODO,False,반도체 Overlay 계측 장비,
322310,오로스테크놀로지,2025-03-31,2024,특수 목적용 기계 제조업,,,,,,0.4369,HBM_value_33 CSV(유동비율) + DART FY2024 사업보고서 판정 TODO,False,반도체 Overlay 계측 장비,
322310,오로스테크놀로지,2026-03-31,2025,특수 목적용 기계 제조업,,,,,,0.4419,HBM_value_33 CSV(유동비율) + DART FY2025 사업보고서 판정 TODO,False,반도체 Overlay 계측 장비,
348210,넥스틴,2020-03-31,2019,특수 목적용 기계 제조업,,,,,,,HBM_value_33 CSV(유동비율(결측)) + DART FY2019 사업보고서 판정 TODO,False,반도체 전공정용 패턴결함 검사장비(AEGIS 등),core
348210,넥스틴,2021-03-31,2020,특수 목적용 기계 제조업,,,,,,0.6513,HBM_value_33 CSV(유동비율) + DART FY2020 사업보고서 판정 TODO,False,반도체 전공정용 패턴결함 검사장비(AEGIS 등),core
348210,넥스틴,2022-03-31,2021,특수 목적용 기계 제조업,,,,,,0.7178,HBM_value_33 CSV(유동비율) + DART FY2021 사업보고서 판정 TODO,False,반도체 전공정용 패턴결함 검사장비(AEGIS 등),core
348210,넥스틴,2023-03-31,2022,특수 목적용 기계 제조업,,,,,,0.7137,HBM_value_33 CSV(유동비율) + DART FY2022 사업보고서 판정 TODO,False,반도체 전공정용 패턴결함 검사장비(AEGIS 등),core
348210,넥스틴,2024-03-31,2023,특수 목적용 기계 제조업,,,,,,0.719,HBM_value_33 CSV(유동비율) + DART FY2023 사업보고서 판정 TODO,False,반도체 전공정용 패턴결함 검사장비(AEGIS 등),core
348210,넥스틴,2025-03-31,2024,특수 목적용 기계 제조업,,,,,,0.7129,HBM_value_33 CSV(유동비율) + DART FY2024 사업보고서 판정 TODO,False,반도체 전공정용 패턴결함 검사장비(AEGIS 등),core
348210,넥스틴,2026-03-31,2025,특수 목적용 기계 제조업,,,,,,0.703,HBM_value_33 CSV(유동비율) + DART FY2025 사업보고서 판정 TODO,False,반도체 전공정용 패턴결함 검사장비(AEGIS 등),core
353200,대덕전자,2020-03-31,2019,전자부품 제조업,,,,,,,HBM_value_33 CSV(유동비율(결측)) + DART FY2019 사업보고서 판정 TODO,False,"PCB(Printed Circuit Board, 인쇄회로기판)의 제조 및 판매",
353200,대덕전자,2021-03-31,2020,전자부품 제조업,,,,,,0.6715,HBM_value_33 CSV(유동비율) + DART FY2020 사업보고서 판정 TODO,False,"PCB(Printed Circuit Board, 인쇄회로기판)의 제조 및 판매",
353200,대덕전자,2022-03-31,2021,전자부품 제조업,,,,,,0.6714,HBM_value_33 CSV(유동비율) + DART FY2021 사업보고서 판정 TODO,False,"PCB(Printed Circuit Board, 인쇄회로기판)의 제조 및 판매",
353200,대덕전자,2023-03-31,2022,전자부품 제조업,,,,,,0.6717,HBM_value_33 CSV(유동비율) + DART FY2022 사업보고서 판정 TODO,False,"PCB(Printed Circuit Board, 인쇄회로기판)의 제조 및 판매",
353200,대덕전자,2024-03-31,2023,전자부품 제조업,,,,,,0.6718,HBM_value_33 CSV(유동비율) + DART FY2023 사업보고서 판정 TODO,False,"PCB(Printed Circuit Board, 인쇄회로기판)의 제조 및 판매",
353200,대덕전자,2025-03-31,2024,전자부품 제조업,,,,,,0.6724,HBM_value_33 CSV(유동비율) + DART FY2024 사업보고서 판정 TODO,False,"PCB(Printed Circuit Board, 인쇄회로기판)의 제조 및 판매",
353200,대덕전자,2026-03-31,2025,전자부품 제조업,,,,,,0.6724,HBM_value_33 CSV(유동비율) + DART FY2025 사업보고서 판정 TODO,False,"PCB(Printed Circuit Board, 인쇄회로기판)의 제조 및 판매",
357780,솔브레인,2020-03-31,2019,기타 화학제품 제조업,,,,,,,HBM_value_33 CSV(유동비율(결측)) + DART FY2019 사업보고서 판정 TODO,False,반도체 및 디스플레이 관련 화학재료 제조ㆍ판매 등,
357780,솔브레인,2021-03-31,2020,기타 화학제품 제조업,,,,,,0.535,HBM_value_33 CSV(유동비율) + DART FY2020 사업보고서 판정 TODO,False,반도체 및 디스플레이 관련 화학재료 제조ㆍ판매 등,
357780,솔브레인,2022-03-31,2021,기타 화학제품 제조업,,,,,,0.5387,HBM_value_33 CSV(유동비율) + DART FY2021 사업보고서 판정 TODO,False,반도체 및 디스플레이 관련 화학재료 제조ㆍ판매 등,
357780,솔브레인,2023-03-31,2022,기타 화학제품 제조업,,,,,,0.5372,HBM_value_33 CSV(유동비율) + DART FY2022 사업보고서 판정 TODO,False,반도체 및 디스플레이 관련 화학재료 제조ㆍ판매 등,
357780,솔브레인,2024-03-31,2023,기타 화학제품 제조업,,,,,,0.544,HBM_value_33 CSV(유동비율) + DART FY2023 사업보고서 판정 TODO,False,반도체 및 디스플레이 관련 화학재료 제조ㆍ판매 등,
357780,솔브레인,2025-03-31,2024,기타 화학제품 제조업,,,,,,0.5462,HBM_value_33 CSV(유동비율) + DART FY2024 사업보고서 판정 TODO,False,반도체 및 디스플레이 관련 화학재료 제조ㆍ판매 등,
357780,솔브레인,2026-03-31,2025,기타 화학제품 제조업,,,,,,0.5353,HBM_value_33 CSV(유동비율) + DART FY2025 사업보고서 판정 TODO,False,반도체 및 디스플레이 관련 화학재료 제조ㆍ판매 등,
394280,오픈엣지테크놀로지,2022-03-31,2021,소프트웨어 개발 및 공급업,,,,,,,HBM_value_33 CSV(유동비율(결측)) + DART FY2021 사업보고서 판정 TODO,False,시스템 반도체 IP,
394280,오픈엣지테크놀로지,2023-03-31,2022,소프트웨어 개발 및 공급업,,,,,,0.7181,HBM_value_33 CSV(유동비율) + DART FY2022 사업보고서 판정 TODO,False,시스템 반도체 IP,
394280,오픈엣지테크놀로지,2024-03-31,2023,소프트웨어 개발 및 공급업,,,,,,0.7513,HBM_value_33 CSV(유동비율) + DART FY2023 사업보고서 판정 TODO,False,시스템 반도체 IP,
394280,오픈엣지테크놀로지,2025-03-31,2024,소프트웨어 개발 및 공급업,,,,,,0.7524,HBM_value_33 CSV(유동비율) + DART FY2024 사업보고서 판정 TODO,False,시스템 반도체 IP,
394280,오픈엣지테크놀로지,2026-03-31,2025,소프트웨어 개발 및 공급업,,,,,,0.7538,HBM_value_33 CSV(유동비율) + DART FY2025 사업보고서 판정 TODO,False,시스템 반도체 IP,
403870,HPSP,2022-03-31,2021,특수 목적용 기계 제조업,,,,,,,HBM_value_33 CSV(유동비율(결측)) + DART FY2021 사업보고서 판정 TODO,False,고압 수소 어닐링 장비,
403870,HPSP,2023-03-31,2022,특수 목적용 기계 제조업,,,,,,0.5693,HBM_value_33 CSV(유동비율) + DART FY2022 사업보고서 판정 TODO,False,고압 수소 어닐링 장비,
403870,HPSP,2024-03-31,2023,특수 목적용 기계 제조업,,,,,,0.5839,HBM_value_33 CSV(유동비율) + DART FY2023 사업보고서 판정 TODO,False,고압 수소 어닐링 장비,
403870,HPSP,2025-03-31,2024,특수 목적용 기계 제조업,,,,,,0.5613,HBM_value_33 CSV(유동비율) + DART FY2024 사업보고서 판정 TODO,False,고압 수소 어닐링 장비,
403870,HPSP,2026-03-31,2025,특수 목적용 기계 제조업,,,,,,0.575,HBM_value_33 CSV(유동비율) + DART FY2025 사업보고서 판정 TODO,False,고압 수소 어닐링 장비,
425040,티이엠씨,2022-03-31,2021,기초 화학물질 제조업,,,,,,,HBM_value_33 CSV(유동비율(결측)) + DART FY2021 사업보고서 판정 TODO,False,반도체용 특수가스,
425040,티이엠씨,2023-03-31,2022,기초 화학물질 제조업,,,,,,0.6068,HBM_value_33 CSV(유동비율) + DART FY2022 사업보고서 판정 TODO,False,반도체용 특수가스,
425040,티이엠씨,2024-03-31,2023,기초 화학물질 제조업,,,,,,0.6741,HBM_value_33 CSV(유동비율) + DART FY2023 사업보고서 판정 TODO,False,반도체용 특수가스,
425040,티이엠씨,2025-03-31,2024,기초 화학물질 제조업,,,,,,0.6655,HBM_value_33 CSV(유동비율) + DART FY2024 사업보고서 판정 TODO,False,반도체용 특수가스,
425040,티이엠씨,2026-03-31,2025,기초 화학물질 제조업,,,,,,0.6526,HBM_value_33 CSV(유동비율) + DART FY2025 사업보고서 판정 TODO,False,반도체용 특수가스,
